#solver	iter	latency-throughput
		5. : 0.816784632035
		6. : 0.902121212121
ksp	7	
		1. : 0.102558080808
		2. : 0.142116161616
		3. : 0.421737734488
		4. : 0.644497294372
		5. : 0.816784632035
		6. : 0.902121212121
ksp	8	
		1. : 0.102558080808
		2. : 0.142116161616
		3. : 0.421737734488
		4. : 0.644497294372
		5. : 0.816784632035
		6. : 0.902121212121
ksp	9	
		1. : 0.102558080808
		2. : 0.142116161616
		3. : 0.421737734488
		4. : 0.644497294372
		5. : 0.816784632035
		6. : 0.902121212121
mcf	0	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mcf	1	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mcf	2	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
mcf	3	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
mcf	4	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
mcf	5	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
mcf	6	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
mcf	7	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
mcf	8	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
mcf	9	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
mwmcf	0	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
mwmcf	1	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
mwmcf	2	
		1. : 0.272388888889
		2. : 0.364555555556
		3. : 0.377888888889
		4. : 0.384833333333
mwmcf	3	
		1. : 0.272388888889
		2. : 0.364555555556
		3. : 0.377888888889
		4. : 0.384833333333
mwmcf	4	
		1. : 0.272388888889
		2. : 0.364555555556
		3. : 0.377888888889
		4. : 0.384833333333
mwmcf	5	
		1. : 0.272388888889
		2. : 0.364555555556
		3. : 0.377888888889
		4. : 0.384833333333
mwmcf	6	
		1. : 0.272388888889
		2. : 0.364555555556
		3. : 0.377888888889
		4. : 0.384833333333
mwmcf	7	
		1. : 0.272388888889
		2. : 0.364555555556
		3. : 0.377888888889
		4. : 0.384833333333
mwmcf	8	
		1. : 0.272388888889
		2. : 0.364555555556
		3. : 0.377888888889
		4. : 0.384833333333
mwmcf	9	
		1. : 0.272388888889
		2. : 0.364555555556
		3. : 0.377888888889
		4. : 0.384833333333
raeke	0	
		1. : 0.249158028987
		2. : 0.392645627952
		3. : 0.619257469306
		4. : 0.80970511318
		5. : 0.841311940726
		6. : 0.870826262021
		7. : 0.963449564134
		8. : 1.
raeke	1	
		1. : 0.249158028987
		2. : 0.392645627952
		3. : 0.619257469306
		4. : 0.80970511318
		5. : 0.841311940726
		6. : 0.870826262021
		7. : 0.963449564134
		8. : 1.
raeke	2	
		1. : 0.212878946875
		2. : 0.278504803326
		3. : 0.454615779791
		4. : 0.646591323723
		5. : 0.726812970665
		6. : 0.790813728754
		7. : 0.901353932865
		8. : 0.959012839127
raeke	3	
		1. : 0.213613532394
		2. : 0.277894235303
		3. : 0.445973860439
		4. : 0.578572194818
		5. : 0.682140927527
		6. : 0.791480553528
		7. : 0.884549561755
		8. : 0.958683130001
raeke	4	
		1. : 0.208428073011
		2. : 0.271839031256
		3. : 0.4540010695
		4. : 0.64857977151
		5. : 0.772618841348
		6. : 0.857081977069
		7. : 0.922748660134
		8. : 0.959530878082
raeke	5	
		1. : 0.210163986195
		2. : 0.277350310602
		3. : 0.456177822158
		4. : 0.635848941384
		5. : 0.749633931158
		6. : 0.82490446642
		7. : 0.899916936693
		8. : 0.956367874434
raeke	6	
		1. : 0.209258889772
		2. : 0.276030195692
		3. : 0.453926153719
		4. : 0.62252005165
		5. : 0.728097281775
		6. : 0.805223345304
		7. : 0.890462246066
		8. : 0.963273216093
raeke	7	
		1. : 0.212342613833
		2. : 0.276507399538
		3. : 0.444501289753
		4. : 0.623836440709
		5. : 0.729577944146
		6. : 0.789815822226
		7. : 0.883273602578
		8. : 0.959609274861
raeke	8	
		1. : 0.207420757635
		2. : 0.275051283054
		3. : 0.448054720502
		4. : 0.628799381497
		5. : 0.721168466455
		6. : 0.814455192338
		7. : 0.919077140139
		8. : 0.955558367577
raeke	9	
		1. : 0.245009701133
		2. : 0.398097457327
		3. : 0.627614200308
		4. : 0.775155647677
		5. : 0.829942937245
		6. : 0.85458904714
		7. : 0.916438531037
		8. : 0.983734401793
semimcfecmp	0	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfecmp	1	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfecmp	2	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.467444444444
		4. : 0.582388888889
		5. : 0.688388888889
		6. : 0.740388888889
semimcfecmp	3	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.467444444444
		4. : 0.582388888889
		5. : 0.688388888889
		6. : 0.740388888889
semimcfecmp	4	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.467444444444
		4. : 0.582388888889
		5. : 0.688388888889
		6. : 0.740388888889
semimcfecmp	5	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.467444444444
		4. : 0.582388888889
		5. : 0.688388888889
		6. : 0.740388888889
semimcfecmp	6	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.467444444444
		4. : 0.582388888889
		5. : 0.688388888889
		6. : 0.740388888889
semimcfecmp	7	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.467444444444
		4. : 0.582388888889
		5. : 0.688388888889
		6. : 0.740388888889
semimcfecmp	8	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.467444444444
		4. : 0.582388888889
		5. : 0.688388888889
		6. : 0.740388888889
semimcfecmp	9	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.467444444444
		4. : 0.582388888889
		5. : 0.688388888889
		6. : 0.740388888889
semimcfksp	0	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfksp	1	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfksp	2	
		1. : 0.1855
		2. : 0.2635
		3. : 0.489833333333
		4. : 0.68575
		5. : 0.84675
		6. : 0.944916666667
semimcfksp	3	
		1. : 0.1855
		2. : 0.2635
		3. : 0.489833333333
		4. : 0.68575
		5. : 0.84675
		6. : 0.944916666667
semimcfksp	4	
		1. : 0.1855
		2. : 0.2635
		3. : 0.489833333333
		4. : 0.68575
		5. : 0.84675
		6. : 0.944916666667
semimcfksp	5	
		1. : 0.1855
		2. : 0.2635
		3. : 0.489833333333
		4. : 0.68575
		5. : 0.84675
		6. : 0.944916666667
semimcfksp	6	
		1. : 0.1855
		2. : 0.2635
		3. : 0.489833333333
		4. : 0.68575
		5. : 0.84675
		6. : 0.944916666667
semimcfksp	7	
		1. : 0.1855
		2. : 0.2635
		3. : 0.489833333333
		4. : 0.68575
		5. : 0.84675
		6. : 0.944916666667
semimcfksp	8	
		1. : 0.1855
		2. : 0.2635
		3. : 0.489833333333
		4. : 0.68575
		5. : 0.84675
		6. : 0.944916666667
semimcfksp	9	
		1. : 0.1855
		2. : 0.2635
		3. : 0.489833333333
		4. : 0.68575
		5. : 0.84675
		6. : 0.944916666667
semimcfmcf	0	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfmcf	1	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfmcf	2	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
semimcfmcf	3	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
semimcfmcf	4	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
semimcfmcf	5	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
semimcfmcf	6	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
semimcfmcf	7	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
semimcfmcf	8	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
semimcfmcf	9	
		1. : 0.205416666667
		2. : 0.269916666667
		3. : 0.38675
		4. : 0.465583333333
		5. : 0.575083333333
		6. : 0.699416666667
		7. : 0.83475
		8. : 0.92225
		10. : 0.93425
		11. : 0.946
		12. : 0.9575
semimcfraeke	0	
		1. : 0.372222222222
		2. : 0.420261437908
		3. : 0.448039215686
		4. : 0.56862745098
		5. : 0.582913165266
		6. : 0.687651727358
		7. : 0.859477124183
		8. : 0.986111111111
		9. : 0.991666666667
		11. : 1.
		13. : 1.
		15. : 1.
semimcfraeke	1	
		1. : 0.372222222222
		2. : 0.420261437908
		3. : 0.448039215686
		4. : 0.56862745098
		5. : 0.582913165266
		6. : 0.687651727358
		7. : 0.859477124183
		8. : 0.986111111111
		9. : 0.991666666667
		11. : 1.
		13. : 1.
		15. : 1.
semimcfraeke	2	
		1. : 0.305908730159
		2. : 0.328705864397
		3. : 0.372331856461
		4. : 0.465153285032
		5. : 0.538117570746
		6. : 0.708743309931
		7. : 0.842254222629
		8. : 0.950549669013
		9. : 0.969535780124
		10. : 0.969535780124
		11. : 0.978952446791
		13. : 0.978952446791
		15. : 0.978952446791
semimcfraeke	3	
		1. : 0.306416666667
		2. : 0.34295
		3. : 0.390866666667
		4. : 0.484966666667
		5. : 0.564175
		6. : 0.701975
		7. : 0.825658333333
		8. : 0.927575
		9. : 0.9488
		10. : 0.9712
		11. : 0.98295
		12. : 0.98295
		13. : 0.98295
		15. : 0.98295
semimcfraeke	4	
		1. : 0.303720588235
		2. : 0.337350072942
		3. : 0.356392305219
		4. : 0.400749448076
		5. : 0.526189418981
		6. : 0.663705439667
		7. : 0.775451567761
		8. : 0.908845945024
		9. : 0.930899791178
		10. : 0.968303600702
		11. : 0.973339314987
		12. : 0.979910743559
		13. : 0.979910743559
		15. : 0.979910743559
semimcfraeke	5	
		1. : 0.290916666667
		2. : 0.319583333333
		3. : 0.380515873016
		4. : 0.460720502236
		5. : 0.546407010172
		6. : 0.686317000835
		7. : 0.785960558258
		8. : 0.905853427687
		9. : 0.954328917883
		10. : 0.980007349255
		11. : 0.980007349255
		12. : 0.980007349255
		13. : 0.981257349255
		14. : 0.981257349255
		15. : 0.981257349255
semimcfraeke	6	
		1. : 0.302560185185
		2. : 0.340657550664
		3. : 0.399685328442
		4. : 0.443188378635
		5. : 0.492258179204
		6. : 0.648422924128
		7. : 0.746223404897
		8. : 0.878278891773
		9. : 0.938462919551
		10. : 0.960351808439
		11. : 0.977513845476
		12. : 0.980513845476
		13. : 0.980513845476
		14. : 0.980513845476
		17. : 0.980513845476
semimcfraeke	7	
		1. : 0.304891666667
		2. : 0.332591666667
		3. : 0.375633333333
		4. : 0.42485
		5. : 0.472463888889
		6. : 0.681163888889
		7. : 0.830972222222
		8. : 0.933055555556
		9. : 0.974111111111
		10. : 0.980111111111
		11. : 0.980111111111
		12. : 0.980111111111
		13. : 0.980111111111
		14. : 0.980111111111
		15. : 0.980111111111
semimcfraeke	8	
		1. : 0.285796296296
		2. : 0.318559966781
		3. : 0.365712744559
		4. : 0.434807473903
		5. : 0.514442822487
		6. : 0.688342745188
		7. : 0.813865893336
		8. : 0.932995555885
		9. : 0.967271018848
		10. : 0.970921183865
		11. : 0.981365628309
		12. : 0.981365628309
		13. : 0.981365628309
		15. : 0.981365628309
semimcfraeke	9	
		1. : 0.369083333333
		2. : 0.416083333333
		3. : 0.443583333333
		4. : 0.560916666667
		5. : 0.60375
		6. : 0.692916666667
		7. : 0.80125
		8. : 0.90875
		9. : 0.9525
		10. : 0.9675
		11. : 0.9675
		12. : 0.9675
		13. : 0.9675
		14. : 0.9675
		15. : 0.9675
		18. : 0.9675
semimcfvlb	0	
		1. : 0.333333333333
		2. : 0.383333333333
		3. : 0.416666666667
		4. : 0.5
		5. : 0.65
		6. : 0.833333333333
		7. : 0.916666666667
		8. : 1.
		9. : 1.
		11. : 1.
semimcfvlb	1	
		1. : 0.333333333333
		2. : 0.383333333333
		3. : 0.416666666667
		4. : 0.5
		5. : 0.65
		6. : 0.833333333333
		7. : 0.916666666667
		8. : 1.
		9. : 1.
		11. : 1.
semimcfvlb	2	
		1. : 0.2645
		2. : 0.284166666667
		3. : 0.352291666667
		4. : 0.468208333333
		5. : 0.605
		6. : 0.784166666667
		7. : 0.894791666667
		8. : 0.973958333333
		9. : 0.980083333333
		11. : 0.980083333333
semimcfvlb	3	
		1. : 0.234
		2. : 0.29275
		3. : 0.3615
		4. : 0.44925
		5. : 0.65275
		6. : 0.82175
		7. : 0.89225
		8. : 0.96725
		9. : 0.9795
semimcfvlb	4	
		1. : 0.21075
		2. : 0.282583333333
		3. : 0.453
		4. : 0.537666666667
		5. : 0.630166666667
		6. : 0.7805
		7. : 0.8895
		8. : 0.972833333333
		9. : 0.981333333333
		10. : 0.981333333333
		11. : 0.981333333333
semimcfvlb	5	
		1. : 0.260166666667
		2. : 0.2985
		3. : 0.361833333333
		4. : 0.441
		5. : 0.58675
		6. : 0.79775
		7. : 0.923
		8. : 0.981333333333
		9. : 0.981333333333
semimcfvlb	6	
		1. : 0.281666666667
		2. : 0.304166666667
		3. : 0.362666666667
		4. : 0.490333333333
		5. : 0.601583333333
		6. : 0.79825
		7. : 0.931
		8. : 0.981
		9. : 0.981
		11. : 0.981
semimcfvlb	7	
		1. : 0.236
		2. : 0.284
		3. : 0.364
		4. : 0.491916666667
		5. : 0.624979166667
		6. : 0.766729166667
		7. : 0.857666666667
		8. : 0.932666666667
		9. : 0.976541666667
semimcfvlb	8	
		1. : 0.2714375
		2. : 0.314270833333
		3. : 0.390833333333
		4. : 0.461166666667
		5. : 0.595229166667
		6. : 0.7540625
		7. : 0.8658125
		8. : 0.9751875
		9. : 0.97825
		10. : 0.980083333333
		11. : 0.980083333333
semimcfvlb	9	
		1. : 0.28775
		2. : 0.31125
		3. : 0.383541666667
		4. : 0.52275
		5. : 0.60325
		6. : 0.77
		7. : 0.9025625
		8. : 0.967145833333
		9. : 0.976333333333
		10. : 0.976333333333
		11. : 0.976333333333
spf	0	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
spf	1	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
spf	2	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.443583333333
		4. : 0.51125
		5. : 0.5705
		6. : 0.599388888889
spf	3	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.443583333333
		4. : 0.51125
		5. : 0.5705
		6. : 0.599388888889
spf	4	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.443583333333
		4. : 0.51125
		5. : 0.5705
		6. : 0.599388888889
spf	5	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.443583333333
		4. : 0.51125
		5. : 0.5705
		6. : 0.599388888889
spf	6	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.443583333333
		4. : 0.51125
		5. : 0.5705
		6. : 0.599388888889
spf	7	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.443583333333
		4. : 0.51125
		5. : 0.5705
		6. : 0.599388888889
spf	8	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.443583333333
		4. : 0.51125
		5. : 0.5705
		6. : 0.599388888889
spf	9	
		1. : 0.294416666667
		2. : 0.399111111111
		3. : 0.443583333333
		4. : 0.51125
		5. : 0.5705
		6. : 0.599388888889
vlb	0	
		1. : 0.2486946533
		2. : 0.407504177109
		3. : 0.609631374219
		4. : 0.749938913902
		5. : 0.820548158459
		6. : 0.865667206078
		7. : 0.889016079427
		8. : 0.899016079427
vlb	1	
		1. : 0.263203551157
		2. : 0.413727055431
		3. : 0.571103397615
		4. : 0.676645284241
		5. : 0.756172423768
		6. : 0.831813449409
		7. : 0.838480116076
vlb	2	
		1. : 0.207150490054
		2. : 0.274778771541
		3. : 0.423039739381
		4. : 0.587874093097
		5. : 0.758681321053
		6. : 0.842069618049
		8. : 0.852581393865
vlb	3	
		1. : 0.214672691051
		2. : 0.280423910339
		3. : 0.401650686752
		4. : 0.586495112734
		5. : 0.751454263921
		6. : 0.819245295806
		7. : 0.835845512256
		8. : 0.850345512256
vlb	4	
		1. : 0.205844543162
		2. : 0.272868998943
		3. : 0.428934316021
		4. : 0.624488232884
		5. : 0.787233198493
		6. : 0.868329613189
		7. : 0.881445613855
		8. : 0.888152523612
vlb	5	
		1. : 0.200614040378
		2. : 0.270602063466
		3. : 0.442735999929
		4. : 0.612681934328
		5. : 0.774136310783
		6. : 0.853425481327
		7. : 0.868961195613
		8. : 0.892276532657
vlb	6	
		1. : 0.209564650526
		2. : 0.268383517649
		3. : 0.4255163802
		4. : 0.617931392022
		5. : 0.773695269251
		6. : 0.836146232339
		7. : 0.842233716165
		8. : 0.859811532188
		9. : 0.860224575666
vlb	7	
		1. : 0.206800570611
		2. : 0.276800406705
		3. : 0.441729898662
		4. : 0.634258635434
		5. : 0.795502849675
		6. : 0.850339886712
		7. : 0.85923732261
		8. : 0.890578592451
		9. : 0.895461925784
		11. : 0.895761925784
vlb	8	
		1. : 0.199355119887
		2. : 0.269715208409
		3. : 0.443637821036
		4. : 0.624713124278
		5. : 0.802423158846
		6. : 0.901842117701
		9. : 0.904165099067
vlb	9	
		1. : 0.190540445177
		2. : 0.260907632903
		3. : 0.445031290737
		4. : 0.622223241433
		5. : 0.7832517325
		6. : 0.870254703385
		7. : 0.887219991773
		8. : 0.894947264501
		9. : 0.896055960153

