#solver	iter	latency-throughput
		6. : 0.781715743678
		7. : 0.839741909467
		8. : 0.876182587433
		9. : 0.909979139505
		10. : 0.948954623766
raeke	6	
		3. : 0.256625894194
		4. : 0.406602827426
		5. : 0.619091941899
		6. : 0.725357270148
		7. : 0.783383435937
		8. : 0.819824113904
		9. : 0.880082204437
		10. : 0.943641526471
raeke	7	
		3. : 0.256625894194
		4. : 0.406602827426
		5. : 0.616431366418
		6. : 0.742862939951
		7. : 0.80088910574
		8. : 0.837329783706
		9. : 0.897587874239
		10. : 0.931387813707
raeke	8	
		3. : 0.256625894194
		4. : 0.406602827426
		5. : 0.615228488813
		6. : 0.743517850776
		7. : 0.775804371595
		8. : 0.78072386312
		9. : 0.840981953654
		10. : 0.904541275688
raeke	9	
		3. : 0.199715264319
		4. : 0.307034585384
		5. : 0.497236860903
		6. : 0.647259927671
		7. : 0.70528609346
		8. : 0.741726771426
		9. : 0.801984861959
		10. : 0.865544183993
semimcfecmp	0	
		3. : 0.294444444444
		4. : 0.461111111111
		5. : 0.572222222222
		6. : 0.627777777778
semimcfecmp	1	
		3. : 0.294444444444
		4. : 0.461111111111
		5. : 0.572222222222
		6. : 0.627777777778
semimcfecmp	2	
		3. : 0.2445
		4. : 0.386027777778
		5. : 0.460194444444
		6. : 0.467138888889
semimcfecmp	3	
		3. : 0.264555555556
		4. : 0.352222222222
		5. : 0.365555555556
		6. : 0.3725
semimcfecmp	4	
		3. : 0.2445
		4. : 0.386027777778
		5. : 0.460194444444
		6. : 0.467138888889
semimcfecmp	5	
		3. : 0.2445
		4. : 0.386027777778
		5. : 0.460194444444
		6. : 0.467138888889
semimcfecmp	6	
		3. : 0.2445
		4. : 0.386027777778
		5. : 0.460194444444
		6. : 0.467138888889
semimcfecmp	7	
		3. : 0.264555555556
		4. : 0.352222222222
		5. : 0.365555555556
		6. : 0.3725
semimcfecmp	8	
		3. : 0.264555555556
		4. : 0.352222222222
		5. : 0.365555555556
		6. : 0.3725
semimcfecmp	9	
		3. : 0.264555555556
		4. : 0.352222222222
		5. : 0.365555555556
		6. : 0.3725
semimcfksp	0	
		3. : 0.1
		4. : 0.15
		5. : 0.55
		6. : 0.8
		7. : 0.9
		8. : 1.
semimcfksp	1	
		3. : 0.1
		4. : 0.15
		5. : 0.55
		6. : 0.8
		7. : 0.9
		8. : 1.
semimcfksp	2	
		3. : 0.1
		4. : 0.15
		5. : 0.55
		6. : 0.7125
		7. : 0.725
		8. : 0.825
semimcfksp	3	
		3. : 0.1
		4. : 0.15
		5. : 0.4625
		6. : 0.625
		7. : 0.725
		8. : 0.825
semimcfksp	4	
		3. : 0.1
		4. : 0.15
		5. : 0.5065
		6. : 0.669
		7. : 0.7245
		8. : 0.8245
semimcfksp	5	
		3. : 0.1
		4. : 0.15
		5. : 0.5065
		6. : 0.6245
		7. : 0.7245
		8. : 0.8245
semimcfksp	6	
		3. : 0.1
		4. : 0.15
		5. : 0.5055
		6. : 0.712
		7. : 0.7675
		8. : 0.8675
semimcfksp	7	
		3. : 0.1
		4. : 0.15
		5. : 0.55
		6. : 0.8
		7. : 0.9
		8. : 0.9135
semimcfksp	8	
		3. : 0.1
		4. : 0.15
		5. : 0.462
		6. : 0.668
		7. : 0.768
		8. : 0.8255
semimcfksp	9	
		3. : 0.1
		4. : 0.15
		5. : 0.506
		6. : 0.712
		7. : 0.812
		8. : 0.8255
semimcfmcf	0	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.466666666667
		6. : 0.55
		7. : 0.666666666667
		8. : 0.783333333333
		9. : 0.9
		10. : 1.
semimcfmcf	1	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.466666666667
		6. : 0.55
		7. : 0.666666666667
		8. : 0.783333333333
		9. : 0.9
		10. : 1.
semimcfmcf	2	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.437333333333
		6. : 0.505833333333
		7. : 0.6225
		8. : 0.7095
		9. : 0.826166666667
		10. : 0.885166666667
semimcfmcf	3	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.466666666667
		6. : 0.55
		7. : 0.666666666667
		8. : 0.755333333333
		9. : 0.799833333333
		10. : 0.885
semimcfmcf	4	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.466666666667
		6. : 0.55
		7. : 0.666666666667
		8. : 0.783333333333
		9. : 0.842333333333
		10. : 0.913333333333
semimcfmcf	5	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.466666666667
		6. : 0.55
		7. : 0.651833333333
		8. : 0.724
		9. : 0.826833333333
		10. : 0.885833333333
semimcfmcf	6	
		3. : 0.187
		4. : 0.212833333333
		5. : 0.348166666667
		6. : 0.4315
		7. : 0.548166666667
		8. : 0.664833333333
		9. : 0.7815
		10. : 0.8815
semimcfmcf	7	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.452
		6. : 0.491666666667
		7. : 0.579333333333
		8. : 0.696
		9. : 0.812666666667
		10. : 0.912666666667
semimcfmcf	8	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.422166666667
		6. : 0.476833333333
		7. : 0.565166666667
		8. : 0.681833333333
		9. : 0.783666666667
		10. : 0.883666666667
semimcfmcf	9	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.466666666667
		6. : 0.55
		7. : 0.666666666667
		8. : 0.754666666667
		9. : 0.871333333333
		10. : 0.928833333333
semimcfraeke	0	
		3. : 0.3625
		4. : 0.420303030303
		5. : 0.441136363636
		6. : 0.521742424242
		7. : 0.555075757576
		8. : 0.746666666667
		9. : 0.875833333333
		10. : 0.919166666667
		11. : 0.973333333333
		12. : 0.99
		13. : 0.99
		14. : 1.
		15. : 1.
		17. : 1.
semimcfraeke	1	
		3. : 0.3625
		4. : 0.420303030303
		5. : 0.441136363636
		6. : 0.521742424242
		7. : 0.555075757576
		8. : 0.746666666667
		9. : 0.875833333333
		10. : 0.919166666667
		11. : 0.973333333333
		12. : 0.99
		13. : 0.99
		14. : 1.
		15. : 1.
		17. : 1.
semimcfraeke	2	
		3. : 0.3625
		4. : 0.420303030303
		5. : 0.441136363636
		6. : 0.521742424242
		7. : 0.555075757576
		8. : 0.746666666667
		9. : 0.858125
		10. : 0.901458333333
		11. : 0.941291666667
		12. : 0.957958333333
		13. : 0.957958333333
		14. : 0.967958333333
		15. : 0.967958333333
		17. : 0.967958333333
semimcfraeke	3	
		3. : 0.3625
		4. : 0.420303030303
		5. : 0.441136363636
		6. : 0.521742424242
		7. : 0.555075757576
		8. : 0.746666666667
		9. : 0.858333333333
		10. : 0.901666666667
		11. : 0.941333333333
		12. : 0.958
		13. : 0.958
		14. : 0.968
		15. : 0.968
		17. : 0.968
semimcfraeke	4	
		3. : 0.3625
		4. : 0.420303030303
		5. : 0.441136363636
		6. : 0.467803030303
		7. : 0.501136363636
		8. : 0.647327272727
		9. : 0.776493939394
		10. : 0.811227272727
		11. : 0.858143939394
		12. : 0.874810606061
		13. : 0.874810606061
		14. : 0.877010606061
		15. : 0.877010606061
		17. : 0.877010606061
semimcfraeke	5	
		3. : 0.3625
		4. : 0.420303030303
		5. : 0.441136363636
		6. : 0.497742424242
		7. : 0.531075757576
		8. : 0.665316666667
		9. : 0.769733333333
		10. : 0.813066666667
		11. : 0.8599
		12. : 0.876566666667
		13. : 0.876566666667
		14. : 0.886566666667
		15. : 0.886566666667
		17. : 0.886566666667
semimcfraeke	6	
		3. : 0.3625
		4. : 0.420303030303
		5. : 0.422803030303
		6. : 0.503409090909
		7. : 0.522409090909
		8. : 0.678875
		9. : 0.780041666667
		10. : 0.809208333333
		11. : 0.863375
		12. : 0.880041666667
		13. : 0.880041666667
		14. : 0.881341666667
		15. : 0.881341666667
		17. : 0.881341666667
semimcfraeke	7	
		3. : 0.3625
		4. : 0.420303030303
		5. : 0.422803030303
		6. : 0.503409090909
		7. : 0.522409090909
		8. : 0.678875
		9. : 0.780041666667
		10. : 0.809208333333
		11. : 0.863375
		12. : 0.880041666667
		13. : 0.880041666667
		14. : 0.881341666667
		15. : 0.881341666667
		17. : 0.881341666667
semimcfraeke	8	
		3. : 0.3625
		4. : 0.420303030303
		5. : 0.441136363636
		6. : 0.475275757576
		7. : 0.508609090909
		8. : 0.661075
		9. : 0.7717
		10. : 0.8002
		11. : 0.854366666667
		12. : 0.871033333333
		13. : 0.871033333333
		14. : 0.881033333333
		15. : 0.881033333333
		17. : 0.881033333333
semimcfraeke	9	
		3. : 0.3625
		4. : 0.420303030303
		5. : 0.441136363636
		6. : 0.498287878788
		7. : 0.531621212121
		8. : 0.645742424242
		9. : 0.757617424242
		10. : 0.800950757576
		11. : 0.855117424242
		12. : 0.871784090909
		13. : 0.871784090909
		14. : 0.881784090909
		15. : 0.881784090909
		17. : 0.881784090909
semimcfvlb	0	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.433333333333
		6. : 0.516666666667
		7. : 0.65
		8. : 0.783333333333
		9. : 0.916666666667
		10. : 1.
		11. : 1.
semimcfvlb	1	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.433333333333
		6. : 0.516666666667
		7. : 0.65
		8. : 0.783333333333
		9. : 0.916666666667
		10. : 1.
		11. : 1.
semimcfvlb	2	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.375
		6. : 0.458333333333
		7. : 0.547833333333
		8. : 0.6665
		9. : 0.799833333333
		10. : 0.883166666667
		11. : 0.883166666667
semimcfvlb	3	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.403666666667
		6. : 0.472166666667
		7. : 0.591333333333
		8. : 0.667833333333
		9. : 0.801166666667
		10. : 0.8845
		11. : 0.8845
semimcfvlb	4	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.433333333333
		6. : 0.516666666667
		7. : 0.621
		8. : 0.754333333333
		9. : 0.858666666667
		10. : 0.913
		11. : 0.913
semimcfvlb	5	
		3. : 0.157333333333
		4. : 0.227833333333
		5. : 0.329666666667
		6. : 0.413
		7. : 0.5315
		8. : 0.664833333333
		9. : 0.798166666667
		10. : 0.8815
		11. : 0.8815
semimcfvlb	6	
		3. : 0.187
		4. : 0.227666666667
		5. : 0.329833333333
		6. : 0.398833333333
		7. : 0.532166666667
		8. : 0.6655
		9. : 0.798833333333
		10. : 0.882166666667
		11. : 0.882166666667
semimcfvlb	7	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.433333333333
		6. : 0.502333333333
		7. : 0.620833333333
		8. : 0.739333333333
		9. : 0.831166666667
		10. : 0.884833333333
		11. : 0.884833333333
semimcfvlb	8	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.433333333333
		6. : 0.488
		7. : 0.607166666667
		8. : 0.726333333333
		9. : 0.815166666667
		10. : 0.883666666667
		11. : 0.883666666667
semimcfvlb	9	
		3. : 0.216666666667
		4. : 0.316666666667
		5. : 0.433333333333
		6. : 0.516666666667
		7. : 0.635166666667
		8. : 0.71
		9. : 0.8295
		10. : 0.8855
		11. : 0.8855
spf	0	
		3. : 0.294444444444
		4. : 0.461111111111
		5. : 0.572222222222
		6. : 0.627777777778
spf	1	
		3. : 0.294444444444
		4. : 0.461111111111
		5. : 0.572222222222
		6. : 0.627777777778
spf	2	
		3. : 0.264555555556
		4. : 0.352222222222
		5. : 0.365555555556
		6. : 0.3725
spf	3	
		3. : 0.264555555556
		4. : 0.352222222222
		5. : 0.365555555556
		6. : 0.3725
spf	4	
		3. : 0.2445
		4. : 0.386027777778
		5. : 0.460194444444
		6. : 0.467138888889
spf	5	
		3. : 0.264555555556
		4. : 0.352222222222
		5. : 0.365555555556
		6. : 0.3725
spf	6	
		3. : 0.2445
		4. : 0.386027777778
		5. : 0.460194444444
		6. : 0.467138888889
spf	7	
		3. : 0.264555555556
		4. : 0.352222222222
		5. : 0.365555555556
		6. : 0.3725
spf	8	
		3. : 0.264555555556
		4. : 0.352222222222
		5. : 0.365555555556
		6. : 0.3725
spf	9	
		3. : 0.264555555556
		4. : 0.352222222222
		5. : 0.365555555556
		6. : 0.3725
vlb	0	
		3. : 0.241356616093
		4. : 0.394895207132
		5. : 0.613685427739
		6. : 0.753981200436
		7. : 0.821016960728
		8. : 0.843565980336
		9. : 0.846690980336
		10. : 0.861690980336
vlb	1	
		3. : 0.252335650461
		4. : 0.398420954046
		5. : 0.569709942835
		6. : 0.695714877228
		7. : 0.772668756682
		8. : 0.800147823668
		9. : 0.803719252239
		10. : 0.818264706784
vlb	2	
		3. : 0.211833421939
		4. : 0.336103497696
		5. : 0.469822138047
		6. : 0.55346952862
		7. : 0.607746917897
		8. : 0.629858029008
		9. : 0.642358029008
		10. : 0.647358029008
		11. : 0.647658029008
		12. : 0.650435806786
vlb	3	
		3. : 0.254687323546
		4. : 0.411223247163
		5. : 0.566763029603
		6. : 0.673122043483
		7. : 0.740535716766
		8. : 0.767984201615
		9. : 0.77613484264
		10. : 0.77703484264
		13. : 0.77740984264
vlb	4	
		3. : 0.213470525299
		4. : 0.339025940205
		5. : 0.459895034193
		6. : 0.513478537824
		7. : 0.561970841263
		8. : 0.58971002255
		9. : 0.601566083156
		10. : 0.603258390848
vlb	5	
		3. : 0.243248538901
		4. : 0.388943954596
		5. : 0.564759319254
		6. : 0.681260873256
		7. : 0.715771362766
		8. : 0.739117905113
		9. : 0.757299723295
		10. : 0.768410834406
vlb	6	
		3. : 0.25417820479
		4. : 0.407161528463
		5. : 0.565696367813
		6. : 0.661682169969
		7. : 0.758895691742
		8. : 0.790466398812
		10. : 0.798799732146
		11. : 0.799072459418
vlb	7	
		3. : 0.204564335672
		4. : 0.310898775089
		5. : 0.446322848805
		6. : 0.537234151596
		7. : 0.609590672268
		8. : 0.632168212375
		9. : 0.635514366221
		10. : 0.644605275312
		12. : 0.647546451783
vlb	8	
		3. : 0.21585666883
		4. : 0.287791306701
		5. : 0.376947565542
		6. : 0.460394373636
		7. : 0.530853553949
		8. : 0.55529511892
		9. : 0.55604511892
		10. : 0.560590573465
vlb	9	
		3. : 0.249218565928
		4. : 0.397279983677
		5. : 0.572288638966
		6. : 0.705784644595
		7. : 0.780816246326
		8. : 0.818357912993
		11. : 0.820738865374

