#solver	iter	latency-throughput
		5. : 0.902777777778
		6. : 0.966666666667
mcf	0	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mcf	1	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mcf	2	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mcf	3	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mcf	4	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mcf	5	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mcf	6	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mcf	7	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mcf	8	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mcf	9	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mwmcf	0	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
mwmcf	1	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
mwmcf	2	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
mwmcf	3	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
mwmcf	4	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
mwmcf	5	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
mwmcf	6	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
mwmcf	7	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
mwmcf	8	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
mwmcf	9	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
raeke	0	
		1. : 0.255762798484
		2. : 0.41109909571
		3. : 0.636520965938
		4. : 0.76265201392
		5. : 0.822868103818
		6. : 0.905408801506
		7. : 0.964008042895
		8. : 1.
raeke	1	
		1. : 0.255762798484
		2. : 0.41109909571
		3. : 0.636520965938
		4. : 0.76265201392
		5. : 0.822868103818
		6. : 0.905408801506
		7. : 0.964008042895
		8. : 1.
raeke	2	
		1. : 0.255762798484
		2. : 0.41109909571
		3. : 0.636520965938
		4. : 0.76265201392
		5. : 0.822868103818
		6. : 0.905408801506
		7. : 0.964008042895
		8. : 1.
raeke	3	
		1. : 0.255762798484
		2. : 0.41109909571
		3. : 0.636520965938
		4. : 0.76265201392
		5. : 0.822868103818
		6. : 0.905408801506
		7. : 0.964008042895
		8. : 1.
raeke	4	
		1. : 0.255762798484
		2. : 0.41109909571
		3. : 0.636520965938
		4. : 0.76265201392
		5. : 0.822868103818
		6. : 0.905408801506
		7. : 0.964008042895
		8. : 1.
raeke	5	
		1. : 0.255762798484
		2. : 0.41109909571
		3. : 0.636520965938
		4. : 0.76265201392
		5. : 0.822868103818
		6. : 0.905408801506
		7. : 0.964008042895
		8. : 1.
raeke	6	
		1. : 0.255762798484
		2. : 0.41109909571
		3. : 0.636520965938
		4. : 0.76265201392
		5. : 0.822868103818
		6. : 0.905408801506
		7. : 0.964008042895
		8. : 1.
raeke	7	
		1. : 0.255762798484
		2. : 0.41109909571
		3. : 0.636520965938
		4. : 0.76265201392
		5. : 0.822868103818
		6. : 0.905408801506
		7. : 0.964008042895
		8. : 1.
raeke	8	
		1. : 0.255762798484
		2. : 0.41109909571
		3. : 0.636520965938
		4. : 0.76265201392
		5. : 0.822868103818
		6. : 0.905408801506
		7. : 0.964008042895
		8. : 1.
raeke	9	
		1. : 0.255762798484
		2. : 0.41109909571
		3. : 0.636520965938
		4. : 0.76265201392
		5. : 0.822868103818
		6. : 0.905408801506
		7. : 0.964008042895
		8. : 1.
semimcfecmp	0	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfecmp	1	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfecmp	2	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfecmp	3	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfecmp	4	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfecmp	5	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfecmp	6	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfecmp	7	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfecmp	8	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfecmp	9	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfksp	0	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfksp	1	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfksp	2	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfksp	3	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfksp	4	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfksp	5	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfksp	6	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfksp	7	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfksp	8	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfksp	9	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfmcf	0	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfmcf	1	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfmcf	2	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfmcf	3	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfmcf	4	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfmcf	5	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfmcf	6	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfmcf	7	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfmcf	8	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfmcf	9	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfraeke	0	
		1. : 0.358333333333
		2. : 0.418333333333
		3. : 0.46
		4. : 0.561666666667
		5. : 0.578333333333
		6. : 0.666666666667
		7. : 0.785
		8. : 0.885
		9. : 0.92
		10. : 0.96
		11. : 0.99
		12. : 1.
		15. : 1.
semimcfraeke	1	
		1. : 0.358333333333
		2. : 0.418333333333
		3. : 0.46
		4. : 0.561666666667
		5. : 0.578333333333
		6. : 0.666666666667
		7. : 0.785
		8. : 0.885
		9. : 0.92
		10. : 0.96
		11. : 0.99
		12. : 1.
		15. : 1.
semimcfraeke	2	
		1. : 0.358333333333
		2. : 0.418333333333
		3. : 0.46
		4. : 0.561666666667
		5. : 0.578333333333
		6. : 0.666666666667
		7. : 0.785
		8. : 0.885
		9. : 0.92
		10. : 0.96
		11. : 0.99
		12. : 1.
		15. : 1.
semimcfraeke	3	
		1. : 0.358333333333
		2. : 0.418333333333
		3. : 0.46
		4. : 0.561666666667
		5. : 0.578333333333
		6. : 0.666666666667
		7. : 0.785
		8. : 0.885
		9. : 0.92
		10. : 0.96
		11. : 0.99
		12. : 1.
		15. : 1.
semimcfraeke	4	
		1. : 0.358333333333
		2. : 0.418333333333
		3. : 0.46
		4. : 0.561666666667
		5. : 0.578333333333
		6. : 0.666666666667
		7. : 0.785
		8. : 0.885
		9. : 0.92
		10. : 0.96
		11. : 0.99
		12. : 1.
		15. : 1.
semimcfraeke	5	
		1. : 0.358333333333
		2. : 0.418333333333
		3. : 0.46
		4. : 0.561666666667
		5. : 0.578333333333
		6. : 0.666666666667
		7. : 0.785
		8. : 0.885
		9. : 0.92
		10. : 0.96
		11. : 0.99
		12. : 1.
		15. : 1.
semimcfraeke	6	
		1. : 0.358333333333
		2. : 0.418333333333
		3. : 0.46
		4. : 0.561666666667
		5. : 0.578333333333
		6. : 0.666666666667
		7. : 0.785
		8. : 0.885
		9. : 0.92
		10. : 0.96
		11. : 0.99
		12. : 1.
		15. : 1.
semimcfraeke	7	
		1. : 0.358333333333
		2. : 0.418333333333
		3. : 0.46
		4. : 0.561666666667
		5. : 0.578333333333
		6. : 0.666666666667
		7. : 0.785
		8. : 0.885
		9. : 0.92
		10. : 0.96
		11. : 0.99
		12. : 1.
		15. : 1.
semimcfraeke	8	
		1. : 0.358333333333
		2. : 0.418333333333
		3. : 0.46
		4. : 0.561666666667
		5. : 0.578333333333
		6. : 0.666666666667
		7. : 0.785
		8. : 0.885
		9. : 0.92
		10. : 0.96
		11. : 0.99
		12. : 1.
		15. : 1.
semimcfraeke	9	
		1. : 0.358333333333
		2. : 0.418333333333
		3. : 0.46
		4. : 0.561666666667
		5. : 0.578333333333
		6. : 0.666666666667
		7. : 0.785
		8. : 0.885
		9. : 0.92
		10. : 0.96
		11. : 0.99
		12. : 1.
		15. : 1.
semimcfvlb	0	
		1. : 0.316666666667
		2. : 0.371527777778
		3. : 0.427083333333
		4. : 0.588888888889
		5. : 0.686111111111
		6. : 0.769444444444
		7. : 0.9
		8. : 1.
		9. : 1.
semimcfvlb	1	
		1. : 0.316666666667
		2. : 0.371527777778
		3. : 0.427083333333
		4. : 0.588888888889
		5. : 0.686111111111
		6. : 0.769444444444
		7. : 0.9
		8. : 1.
		9. : 1.
semimcfvlb	2	
		1. : 0.316666666667
		2. : 0.371527777778
		3. : 0.427083333333
		4. : 0.588888888889
		5. : 0.686111111111
		6. : 0.769444444444
		7. : 0.9
		8. : 1.
		9. : 1.
semimcfvlb	3	
		1. : 0.316666666667
		2. : 0.371527777778
		3. : 0.427083333333
		4. : 0.588888888889
		5. : 0.686111111111
		6. : 0.769444444444
		7. : 0.9
		8. : 1.
		9. : 1.
semimcfvlb	4	
		1. : 0.316666666667
		2. : 0.371527777778
		3. : 0.427083333333
		4. : 0.588888888889
		5. : 0.686111111111
		6. : 0.769444444444
		7. : 0.9
		8. : 1.
		9. : 1.
semimcfvlb	5	
		1. : 0.316666666667
		2. : 0.371527777778
		3. : 0.427083333333
		4. : 0.588888888889
		5. : 0.686111111111
		6. : 0.769444444444
		7. : 0.9
		8. : 1.
		9. : 1.
semimcfvlb	6	
		1. : 0.316666666667
		2. : 0.371527777778
		3. : 0.427083333333
		4. : 0.588888888889
		5. : 0.686111111111
		6. : 0.769444444444
		7. : 0.9
		8. : 1.
		9. : 1.
semimcfvlb	7	
		1. : 0.316666666667
		2. : 0.371527777778
		3. : 0.427083333333
		4. : 0.588888888889
		5. : 0.686111111111
		6. : 0.769444444444
		7. : 0.9
		8. : 1.
		9. : 1.
semimcfvlb	8	
		1. : 0.316666666667
		2. : 0.371527777778
		3. : 0.427083333333
		4. : 0.588888888889
		5. : 0.686111111111
		6. : 0.769444444444
		7. : 0.9
		8. : 1.
		9. : 1.
semimcfvlb	9	
		1. : 0.316666666667
		2. : 0.371527777778
		3. : 0.427083333333
		4. : 0.588888888889
		5. : 0.686111111111
		6. : 0.769444444444
		7. : 0.9
		8. : 1.
		9. : 1.
spf	0	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
spf	1	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
spf	2	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
spf	3	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
spf	4	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
spf	5	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
spf	6	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
spf	7	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
spf	8	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
spf	9	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
vlb	0	
		1. : 0.267578372711
		2. : 0.425719776337
		3. : 0.587461008338
		4. : 0.708055964494
		5. : 0.781172891427
		6. : 0.814662081975
		7. : 0.822876367689
		8. : 0.837876367689
		9. : 0.840050280732
vlb	1	
		1. : 0.24593426617
		2. : 0.390909595851
		3. : 0.580973525385
		4. : 0.704519391284
		5. : 0.790488977254
		6. : 0.836598831452
		7. : 0.844535339388
		8. : 0.858477647081
vlb	2	
		1. : 0.247400687548
		2. : 0.398320388762
		3. : 0.577023554876
		4. : 0.708891448765
		5. : 0.789795446727
		6. : 0.827370207493
		7. : 0.834513064636
		8. : 0.839058519181
vlb	3	
		1. : 0.255065636394
		2. : 0.402714596733
		3. : 0.563575165837
		4. : 0.670944276106
		5. : 0.725553833216
		6. : 0.761050628088
		7. : 0.776656688694
		8. : 0.79268232972
		9. : 0.795313908667
		11. : 0.79748782171
vlb	4	
		1. : 0.239712579088
		2. : 0.380871420246
		3. : 0.554563727939
		4. : 0.676888417138
		5. : 0.760748432123
		6. : 0.809170149295
		7. : 0.815420149295
vlb	5	
		1. : 0.247370806277
		2. : 0.390641008297
		3. : 0.589885010823
		4. : 0.755939860793
		5. : 0.84858242656
		6. : 0.884693537671
		8. : 0.890249093227
vlb	6	
		1. : 0.266399593848
		2. : 0.420472590568
		3. : 0.583423381246
		4. : 0.700301329006
		5. : 0.793634758488
		6. : 0.834071792859
		7. : 0.837405126192
		8. : 0.845738459525
vlb	7	
		1. : 0.262873027843
		2. : 0.432789976836
		3. : 0.631172601712
		4. : 0.77947649145
		5. : 0.874852288898
		6. : 0.917187404762
vlb	8	
		1. : 0.256355045816
		2. : 0.414714908176
		3. : 0.602758997699
		4. : 0.744864369451
		5. : 0.838685889274
		6. : 0.867574778163
		7. : 0.875908111496
		8. : 0.887019222607
vlb	9	
		1. : 0.265476190476
		2. : 0.42904040404
		3. : 0.626674641148
		4. : 0.768734525708
		5. : 0.84470475431
		6. : 0.862128996734
		7. : 0.865700425306
		8. : 0.888427698033

