# solver	iter	num_paths	stddev
akecmp	57	149.000000	0.000000
akecmp	58	149.000000	0.000000
akecmp	59	149.000000	0.000000
akecmp	60	149.000000	0.000000
akecmp	61	149.000000	0.000000
akecmp	62	149.000000	0.000000
akecmp	63	149.000000	0.000000
akecmp	64	149.000000	0.000000
akecmp	65	149.000000	0.000000
akecmp	66	149.000000	0.000000
akecmp	67	149.000000	0.000000
akecmp	68	149.000000	0.000000
akecmp	69	149.000000	0.000000
akecmp	70	149.000000	0.000000
akecmp	71	149.000000	0.000000
akecmp	72	149.000000	0.000000
akecmp	73	149.000000	0.000000
akecmp	74	149.000000	0.000000
akecmp	75	149.000000	0.000000
akecmp	76	149.000000	0.000000
akecmp	77	149.000000	0.000000
akecmp	78	149.000000	0.000000
akecmp	79	149.000000	0.000000
akecmp	80	149.000000	0.000000
akecmp	81	149.000000	0.000000
akecmp	82	149.000000	0.000000
akecmp	83	149.000000	0.000000
akecmp	84	149.000000	0.000000
akecmp	85	149.000000	0.000000
akecmp	86	149.000000	0.000000
akecmp	87	149.000000	0.000000
akecmp	88	149.000000	0.000000
akecmp	89	149.000000	0.000000
akecmp	90	149.000000	0.000000
akecmp	91	149.000000	0.000000
akecmp	92	149.000000	0.000000
akecmp	93	149.000000	0.000000
akecmp	94	149.000000	0.000000
akecmp	95	149.000000	0.000000
akecmp	96	149.000000	0.000000
akecmp	97	149.000000	0.000000
akecmp	98	149.000000	0.000000
akecmp	99	149.000000	0.000000
akmcf	0	110.000000	0.000000
akmcf	1	110.000000	0.000000
akmcf	2	110.000000	0.000000
akmcf	3	110.000000	0.000000
akmcf	4	110.000000	0.000000
akmcf	5	110.000000	0.000000
akmcf	6	110.000000	0.000000
akmcf	7	110.000000	0.000000
akmcf	8	110.000000	0.000000
akmcf	9	110.000000	0.000000
akmcf	10	110.000000	0.000000
akmcf	11	110.000000	0.000000
akmcf	12	110.000000	0.000000
akmcf	13	110.000000	0.000000
akmcf	14	110.000000	0.000000
akmcf	15	110.000000	0.000000
akmcf	16	110.000000	0.000000
akmcf	17	110.000000	0.000000
akmcf	18	110.000000	0.000000
akmcf	19	110.000000	0.000000
akmcf	20	110.000000	0.000000
akmcf	21	110.000000	0.000000
akmcf	22	110.000000	0.000000
akmcf	23	110.000000	0.000000
akmcf	24	110.000000	0.000000
akmcf	25	110.000000	0.000000
akmcf	26	110.000000	0.000000
akmcf	27	110.000000	0.000000
akmcf	28	110.000000	0.000000
akmcf	29	110.000000	0.000000
akmcf	30	110.000000	0.000000
akmcf	31	110.000000	0.000000
akmcf	32	110.000000	0.000000
akmcf	33	110.000000	0.000000
akmcf	34	110.000000	0.000000
akmcf	35	110.000000	0.000000
akmcf	36	110.000000	0.000000
akmcf	37	110.000000	0.000000
akmcf	38	110.000000	0.000000
akmcf	39	110.000000	0.000000
akmcf	40	110.000000	0.000000
akmcf	41	110.000000	0.000000
akmcf	42	110.000000	0.000000
akmcf	43	110.000000	0.000000
akmcf	44	110.000000	0.000000
akmcf	45	110.000000	0.000000
akmcf	46	110.000000	0.000000
akmcf	47	110.000000	0.000000
akmcf	48	110.000000	0.000000
akmcf	49	110.000000	0.000000
akmcf	50	110.000000	0.000000
akmcf	51	110.000000	0.000000
akmcf	52	110.000000	0.000000
akmcf	53	110.000000	0.000000
akmcf	54	110.000000	0.000000
akmcf	55	110.000000	0.000000
akmcf	56	110.000000	0.000000
akmcf	57	110.000000	0.000000
akmcf	58	110.000000	0.000000
akmcf	59	110.000000	0.000000
akmcf	60	110.000000	0.000000
akmcf	61	110.000000	0.000000
akmcf	62	110.000000	0.000000
akmcf	63	110.000000	0.000000
akmcf	64	110.000000	0.000000
akmcf	65	110.000000	0.000000
akmcf	66	110.000000	0.000000
akmcf	67	110.000000	0.000000
akmcf	68	110.000000	0.000000
akmcf	69	110.000000	0.000000
akmcf	70	110.000000	0.000000
akmcf	71	110.000000	0.000000
akmcf	72	110.000000	0.000000
akmcf	73	110.000000	0.000000
akmcf	74	110.000000	0.000000
akmcf	75	110.000000	0.000000
akmcf	76	110.000000	0.000000
akmcf	77	110.000000	0.000000
akmcf	78	110.000000	0.000000
akmcf	79	110.000000	0.000000
akmcf	80	110.000000	0.000000
akmcf	81	110.000000	0.000000
akmcf	82	110.000000	0.000000
akmcf	83	110.000000	0.000000
akmcf	84	110.000000	0.000000
akmcf	85	110.000000	0.000000
akmcf	86	110.000000	0.000000
akmcf	87	110.000000	0.000000
akmcf	88	110.000000	0.000000
akmcf	89	110.000000	0.000000
akmcf	90	110.000000	0.000000
akmcf	91	110.000000	0.000000
akmcf	92	110.000000	0.000000
akmcf	93	110.000000	0.000000
akmcf	94	110.000000	0.000000
akmcf	95	110.000000	0.000000
akmcf	96	110.000000	0.000000
akmcf	97	110.000000	0.000000
akmcf	98	110.000000	0.000000
akmcf	99	110.000000	0.000000
akraeke	0	702.000000	0.000000
akraeke	1	702.000000	0.000000
akraeke	2	702.000000	0.000000
akraeke	3	702.000000	0.000000
akraeke	4	702.000000	0.000000
akraeke	5	702.000000	0.000000
akraeke	6	702.000000	0.000000
akraeke	7	702.000000	0.000000
akraeke	8	702.000000	0.000000
akraeke	9	702.000000	0.000000
akraeke	10	702.000000	0.000000
akraeke	11	702.000000	0.000000
akraeke	12	702.000000	0.000000
akraeke	13	702.000000	0.000000
akraeke	14	702.000000	0.000000
akraeke	15	702.000000	0.000000
akraeke	16	702.000000	0.000000
akraeke	17	702.000000	0.000000
akraeke	18	702.000000	0.000000
akraeke	19	702.000000	0.000000
akraeke	20	702.000000	0.000000
akraeke	21	702.000000	0.000000
akraeke	22	702.000000	0.000000
akraeke	23	702.000000	0.000000
akraeke	24	702.000000	0.000000
akraeke	25	702.000000	0.000000
akraeke	26	702.000000	0.000000
akraeke	27	702.000000	0.000000
akraeke	28	702.000000	0.000000
akraeke	29	702.000000	0.000000
akraeke	30	702.000000	0.000000
akraeke	31	702.000000	0.000000
akraeke	32	702.000000	0.000000
akraeke	33	702.000000	0.000000
akraeke	34	702.000000	0.000000
akraeke	35	702.000000	0.000000
akraeke	36	702.000000	0.000000
akraeke	37	702.000000	0.000000
akraeke	38	702.000000	0.000000
akraeke	39	702.000000	0.000000
akraeke	40	702.000000	0.000000
akraeke	41	702.000000	0.000000
akraeke	42	702.000000	0.000000
akraeke	43	702.000000	0.000000
akraeke	44	702.000000	0.000000
akraeke	45	702.000000	0.000000
akraeke	46	702.000000	0.000000
akraeke	47	702.000000	0.000000
akraeke	48	702.000000	0.000000
akraeke	49	702.000000	0.000000
akraeke	50	702.000000	0.000000
akraeke	51	702.000000	0.000000
akraeke	52	702.000000	0.000000
akraeke	53	702.000000	0.000000
akraeke	54	702.000000	0.000000
akraeke	55	702.000000	0.000000
akraeke	56	702.000000	0.000000
akraeke	57	702.000000	0.000000
akraeke	58	702.000000	0.000000
akraeke	59	702.000000	0.000000
akraeke	60	702.000000	0.000000
akraeke	61	702.000000	0.000000
akraeke	62	702.000000	0.000000
akraeke	63	702.000000	0.000000
akraeke	64	702.000000	0.000000
akraeke	65	702.000000	0.000000
akraeke	66	702.000000	0.000000
akraeke	67	702.000000	0.000000
akraeke	68	702.000000	0.000000
akraeke	69	702.000000	0.000000
akraeke	70	702.000000	0.000000
akraeke	71	702.000000	0.000000
akraeke	72	702.000000	0.000000
akraeke	73	702.000000	0.000000
akraeke	74	702.000000	0.000000
akraeke	75	702.000000	0.000000
akraeke	76	702.000000	0.000000
akraeke	77	702.000000	0.000000
akraeke	78	702.000000	0.000000
akraeke	79	702.000000	0.000000
akraeke	80	702.000000	0.000000
akraeke	81	702.000000	0.000000
akraeke	82	702.000000	0.000000
akraeke	83	702.000000	0.000000
akraeke	84	702.000000	0.000000
akraeke	85	702.000000	0.000000
akraeke	86	702.000000	0.000000
akraeke	87	702.000000	0.000000
akraeke	88	702.000000	0.000000
akraeke	89	702.000000	0.000000
akraeke	90	702.000000	0.000000
akraeke	91	702.000000	0.000000
akraeke	92	702.000000	0.000000
akraeke	93	702.000000	0.000000
akraeke	94	702.000000	0.000000
akraeke	95	702.000000	0.000000
akraeke	96	702.000000	0.000000
akraeke	97	702.000000	0.000000
akraeke	98	702.000000	0.000000
akraeke	99	702.000000	0.000000
akvlb	0	967.000000	0.000000
akvlb	1	967.000000	0.000000
akvlb	2	967.000000	0.000000
akvlb	3	967.000000	0.000000
akvlb	4	967.000000	0.000000
akvlb	5	967.000000	0.000000
akvlb	6	967.000000	0.000000
akvlb	7	967.000000	0.000000
akvlb	8	967.000000	0.000000
akvlb	9	967.000000	0.000000
akvlb	10	967.000000	0.000000
akvlb	11	967.000000	0.000000
akvlb	12	967.000000	0.000000
akvlb	13	967.000000	0.000000
akvlb	14	967.000000	0.000000
akvlb	15	967.000000	0.000000
akvlb	16	967.000000	0.000000
akvlb	17	967.000000	0.000000
akvlb	18	967.000000	0.000000
akvlb	19	967.000000	0.000000
akvlb	20	967.000000	0.000000
akvlb	21	967.000000	0.000000
akvlb	22	967.000000	0.000000
akvlb	23	967.000000	0.000000
akvlb	24	967.000000	0.000000
akvlb	25	967.000000	0.000000
akvlb	26	967.000000	0.000000
akvlb	27	967.000000	0.000000
akvlb	28	967.000000	0.000000
akvlb	29	967.000000	0.000000
akvlb	30	967.000000	0.000000
akvlb	31	967.000000	0.000000
akvlb	32	967.000000	0.000000
akvlb	33	967.000000	0.000000
akvlb	34	967.000000	0.000000
akvlb	35	967.000000	0.000000
akvlb	36	967.000000	0.000000
akvlb	37	967.000000	0.000000
akvlb	38	967.000000	0.000000
akvlb	39	967.000000	0.000000
akvlb	40	967.000000	0.000000
akvlb	41	967.000000	0.000000
akvlb	42	967.000000	0.000000
akvlb	43	967.000000	0.000000
akvlb	44	967.000000	0.000000
akvlb	45	967.000000	0.000000
akvlb	46	967.000000	0.000000
akvlb	47	967.000000	0.000000
akvlb	48	967.000000	0.000000
akvlb	49	967.000000	0.000000
akvlb	50	967.000000	0.000000
akvlb	51	967.000000	0.000000
akvlb	52	967.000000	0.000000
akvlb	53	967.000000	0.000000
akvlb	54	967.000000	0.000000
akvlb	55	967.000000	0.000000
akvlb	56	967.000000	0.000000
akvlb	57	967.000000	0.000000
akvlb	58	967.000000	0.000000
akvlb	59	967.000000	0.000000
akvlb	60	967.000000	0.000000
akvlb	61	967.000000	0.000000
akvlb	62	967.000000	0.000000
akvlb	63	967.000000	0.000000
akvlb	64	967.000000	0.000000
akvlb	65	967.000000	0.000000
akvlb	66	967.000000	0.000000
akvlb	67	967.000000	0.000000
akvlb	68	967.000000	0.000000
akvlb	69	967.000000	0.000000
akvlb	70	967.000000	0.000000
akvlb	71	967.000000	0.000000
akvlb	72	967.000000	0.000000
akvlb	73	967.000000	0.000000
akvlb	74	967.000000	0.000000
akvlb	75	967.000000	0.000000
akvlb	76	967.000000	0.000000
akvlb	77	967.000000	0.000000
akvlb	78	967.000000	0.000000
akvlb	79	967.000000	0.000000
akvlb	80	967.000000	0.000000
akvlb	81	967.000000	0.000000
akvlb	82	967.000000	0.000000
akvlb	83	967.000000	0.000000
akvlb	84	967.000000	0.000000
akvlb	85	967.000000	0.000000
akvlb	86	967.000000	0.000000
akvlb	87	967.000000	0.000000
akvlb	88	967.000000	0.000000
akvlb	89	967.000000	0.000000
akvlb	90	967.000000	0.000000
akvlb	91	967.000000	0.000000
akvlb	92	967.000000	0.000000
akvlb	93	967.000000	0.000000
akvlb	94	967.000000	0.000000
akvlb	95	967.000000	0.000000
akvlb	96	967.000000	0.000000
akvlb	97	967.000000	0.000000
akvlb	98	967.000000	0.000000
akvlb	99	967.000000	0.000000
ecmp	0	149.000000	0.000000
ecmp	1	149.000000	0.000000
ecmp	2	149.000000	0.000000
ecmp	3	149.000000	0.000000
ecmp	4	149.000000	0.000000
ecmp	5	149.000000	0.000000
ecmp	6	149.000000	0.000000
ecmp	7	149.000000	0.000000
ecmp	8	149.000000	0.000000
ecmp	9	149.000000	0.000000
ecmp	10	149.000000	0.000000
ecmp	11	149.000000	0.000000
ecmp	12	149.000000	0.000000
ecmp	13	149.000000	0.000000
ecmp	14	149.000000	0.000000
ecmp	15	149.000000	0.000000
ecmp	16	149.000000	0.000000
ecmp	17	149.000000	0.000000
ecmp	18	149.000000	0.000000
ecmp	19	149.000000	0.000000
ecmp	20	149.000000	0.000000
ecmp	21	149.000000	0.000000
ecmp	22	149.000000	0.000000
ecmp	23	149.000000	0.000000
ecmp	24	149.000000	0.000000
ecmp	25	149.000000	0.000000
ecmp	26	149.000000	0.000000
ecmp	27	149.000000	0.000000
ecmp	28	149.000000	0.000000
ecmp	29	149.000000	0.000000
ecmp	30	149.000000	0.000000
ecmp	31	149.000000	0.000000
ecmp	32	149.000000	0.000000
ecmp	33	149.000000	0.000000
ecmp	34	149.000000	0.000000
ecmp	35	149.000000	0.000000
ecmp	36	149.000000	0.000000
ecmp	37	149.000000	0.000000
ecmp	38	149.000000	0.000000
ecmp	39	149.000000	0.000000
ecmp	40	149.000000	0.000000
ecmp	41	149.000000	0.000000
ecmp	42	149.000000	0.000000
ecmp	43	149.000000	0.000000
ecmp	44	149.000000	0.000000
ecmp	45	149.000000	0.000000
ecmp	46	149.000000	0.000000
ecmp	47	149.000000	0.000000
ecmp	48	149.000000	0.000000
ecmp	49	149.000000	0.000000
ecmp	50	149.000000	0.000000
ecmp	51	149.000000	0.000000
ecmp	52	149.000000	0.000000
ecmp	53	149.000000	0.000000
ecmp	54	149.000000	0.000000
ecmp	55	149.000000	0.000000
ecmp	56	149.000000	0.000000
ecmp	57	149.000000	0.000000
ecmp	58	149.000000	0.000000
ecmp	59	149.000000	0.000000
ecmp	60	149.000000	0.000000
ecmp	61	149.000000	0.000000
ecmp	62	149.000000	0.000000
ecmp	63	149.000000	0.000000
ecmp	64	149.000000	0.000000
ecmp	65	149.000000	0.000000
ecmp	66	149.000000	0.000000
ecmp	67	149.000000	0.000000
ecmp	68	149.000000	0.000000
ecmp	69	149.000000	0.000000
ecmp	70	149.000000	0.000000
ecmp	71	149.000000	0.000000
ecmp	72	149.000000	0.000000
ecmp	73	149.000000	0.000000
ecmp	74	149.000000	0.000000
ecmp	75	149.000000	0.000000
ecmp	76	149.000000	0.000000
ecmp	77	149.000000	0.000000
ecmp	78	149.000000	0.000000
ecmp	79	149.000000	0.000000
ecmp	80	149.000000	0.000000
ecmp	81	149.000000	0.000000
ecmp	82	149.000000	0.000000
ecmp	83	149.000000	0.000000
ecmp	84	149.000000	0.000000
ecmp	85	149.000000	0.000000
ecmp	86	149.000000	0.000000
ecmp	87	149.000000	0.000000
ecmp	88	149.000000	0.000000
ecmp	89	149.000000	0.000000
ecmp	90	149.000000	0.000000
ecmp	91	149.000000	0.000000
ecmp	92	149.000000	0.000000
ecmp	93	149.000000	0.000000
ecmp	94	149.000000	0.000000
ecmp	95	149.000000	0.000000
ecmp	96	149.000000	0.000000
ecmp	97	149.000000	0.000000
ecmp	98	149.000000	0.000000
ecmp	99	149.000000	0.000000
mcf	0	112.000000	0.000000
mcf	1	112.000000	0.000000
mcf	2	112.000000	0.000000
mcf	3	112.000000	0.000000
mcf	4	112.000000	0.000000
mcf	5	112.000000	0.000000
mcf	6	112.000000	0.000000
mcf	7	112.000000	0.000000
mcf	8	112.000000	0.000000
mcf	9	112.000000	0.000000
mcf	10	112.000000	0.000000
mcf	11	112.000000	0.000000
mcf	12	112.000000	0.000000
mcf	13	112.000000	0.000000
mcf	14	112.000000	0.000000
mcf	15	112.000000	0.000000
mcf	16	112.000000	0.000000
mcf	17	112.000000	0.000000
mcf	18	112.000000	0.000000
mcf	19	112.000000	0.000000
mcf	20	112.000000	0.000000
mcf	21	112.000000	0.000000
mcf	22	112.000000	0.000000
mcf	23	112.000000	0.000000
mcf	24	112.000000	0.000000
mcf	25	112.000000	0.000000
mcf	26	112.000000	0.000000
mcf	27	112.000000	0.000000
mcf	28	112.000000	0.000000
mcf	29	112.000000	0.000000
mcf	30	112.000000	0.000000
mcf	31	112.000000	0.000000
mcf	32	112.000000	0.000000
mcf	33	112.000000	0.000000
mcf	34	112.000000	0.000000
mcf	35	112.000000	0.000000
mcf	36	112.000000	0.000000
mcf	37	112.000000	0.000000
mcf	38	112.000000	0.000000
mcf	39	112.000000	0.000000
mcf	40	112.000000	0.000000
mcf	41	112.000000	0.000000
mcf	42	112.000000	0.000000
mcf	43	112.000000	0.000000
mcf	44	112.000000	0.000000
mcf	45	112.000000	0.000000
mcf	46	112.000000	0.000000
mcf	47	112.000000	0.000000
mcf	48	112.000000	0.000000
mcf	49	112.000000	0.000000
mcf	50	112.000000	0.000000
mcf	51	112.000000	0.000000
mcf	52	112.000000	0.000000
mcf	53	112.000000	0.000000
mcf	54	112.000000	0.000000
mcf	55	112.000000	0.000000
mcf	56	112.000000	0.000000
mcf	57	111.000000	0.000000
mcf	58	112.000000	0.000000
mcf	59	112.000000	0.000000
mcf	60	112.000000	0.000000
mcf	61	111.000000	0.000000
mcf	62	112.000000	0.000000
mcf	63	112.000000	0.000000
mcf	64	112.000000	0.000000
mcf	65	112.000000	0.000000
mcf	66	112.000000	0.000000
mcf	67	112.000000	0.000000
mcf	68	112.000000	0.000000
mcf	69	112.000000	0.000000
mcf	70	112.000000	0.000000
mcf	71	112.000000	0.000000
mcf	72	112.000000	0.000000
mcf	73	112.000000	0.000000
mcf	74	112.000000	0.000000
mcf	75	112.000000	0.000000
mcf	76	112.000000	0.000000
mcf	77	112.000000	0.000000
mcf	78	112.000000	0.000000
mcf	79	112.000000	0.000000
mcf	80	112.000000	0.000000
mcf	81	112.000000	0.000000
mcf	82	112.000000	0.000000
mcf	83	112.000000	0.000000
mcf	84	112.000000	0.000000
mcf	85	112.000000	0.000000
mcf	86	111.000000	0.000000
mcf	87	112.000000	0.000000
mcf	88	112.000000	0.000000
mcf	89	112.000000	0.000000
mcf	90	112.000000	0.000000
mcf	91	111.000000	0.000000
mcf	92	112.000000	0.000000
mcf	93	112.000000	0.000000
mcf	94	112.000000	0.000000
mcf	95	112.000000	0.000000
mcf	96	112.000000	0.000000
mcf	97	112.000000	0.000000
mcf	98	112.000000	0.000000
mcf	99	112.000000	0.000000
mwmcf	0	121.000000	0.000000
mwmcf	1	121.000000	0.000000
mwmcf	2	121.000000	0.000000
mwmcf	3	121.000000	0.000000
mwmcf	4	121.000000	0.000000
mwmcf	5	121.000000	0.000000
mwmcf	6	121.000000	0.000000
mwmcf	7	121.000000	0.000000
mwmcf	8	121.000000	0.000000
mwmcf	9	121.000000	0.000000
mwmcf	10	121.000000	0.000000
mwmcf	11	121.000000	0.000000
mwmcf	12	121.000000	0.000000
mwmcf	13	121.000000	0.000000
mwmcf	14	121.000000	0.000000
mwmcf	15	121.000000	0.000000
mwmcf	16	121.000000	0.000000
mwmcf	17	121.000000	0.000000
mwmcf	18	121.000000	0.000000
mwmcf	19	121.000000	0.000000
mwmcf	20	121.000000	0.000000
mwmcf	21	121.000000	0.000000
mwmcf	22	121.000000	0.000000
mwmcf	23	121.000000	0.000000
mwmcf	24	121.000000	0.000000
mwmcf	25	121.000000	0.000000
mwmcf	26	121.000000	0.000000
mwmcf	27	121.000000	0.000000
mwmcf	28	121.000000	0.000000
mwmcf	29	121.000000	0.000000
mwmcf	30	121.000000	0.000000
mwmcf	31	121.000000	0.000000
mwmcf	32	121.000000	0.000000
mwmcf	33	121.000000	0.000000
mwmcf	34	121.000000	0.000000
mwmcf	35	121.000000	0.000000
mwmcf	36	121.000000	0.000000
mwmcf	37	121.000000	0.000000
mwmcf	38	121.000000	0.000000
mwmcf	39	121.000000	0.000000
mwmcf	40	121.000000	0.000000
mwmcf	41	121.000000	0.000000
mwmcf	42	121.000000	0.000000
mwmcf	43	121.000000	0.000000
mwmcf	44	121.000000	0.000000
mwmcf	45	121.000000	0.000000
mwmcf	46	121.000000	0.000000
mwmcf	47	121.000000	0.000000
mwmcf	48	121.000000	0.000000
mwmcf	49	121.000000	0.000000
mwmcf	50	121.000000	0.000000
mwmcf	51	121.000000	0.000000
mwmcf	52	121.000000	0.000000
mwmcf	53	121.000000	0.000000
mwmcf	54	121.000000	0.000000
mwmcf	55	121.000000	0.000000
mwmcf	56	121.000000	0.000000
mwmcf	57	121.000000	0.000000
mwmcf	58	121.000000	0.000000
mwmcf	59	121.000000	0.000000
mwmcf	60	121.000000	0.000000
mwmcf	61	121.000000	0.000000
mwmcf	62	121.000000	0.000000
mwmcf	63	121.000000	0.000000
mwmcf	64	121.000000	0.000000
mwmcf	65	121.000000	0.000000
mwmcf	66	121.000000	0.000000
mwmcf	67	121.000000	0.000000
mwmcf	68	121.000000	0.000000
mwmcf	69	121.000000	0.000000
mwmcf	70	121.000000	0.000000
mwmcf	71	121.000000	0.000000
mwmcf	72	121.000000	0.000000
mwmcf	73	121.000000	0.000000
mwmcf	74	121.000000	0.000000
mwmcf	75	121.000000	0.000000
mwmcf	76	121.000000	0.000000
mwmcf	77	121.000000	0.000000
mwmcf	78	121.000000	0.000000
mwmcf	79	121.000000	0.000000
mwmcf	80	121.000000	0.000000
mwmcf	81	121.000000	0.000000
mwmcf	82	121.000000	0.000000
mwmcf	83	121.000000	0.000000
mwmcf	84	121.000000	0.000000
mwmcf	85	121.000000	0.000000
mwmcf	86	121.000000	0.000000
mwmcf	87	121.000000	0.000000
mwmcf	88	121.000000	0.000000
mwmcf	89	121.000000	0.000000
mwmcf	90	121.000000	0.000000
mwmcf	91	121.000000	0.000000
mwmcf	92	121.000000	0.000000
mwmcf	93	121.000000	0.000000
mwmcf	94	121.000000	0.000000
mwmcf	95	121.000000	0.000000
mwmcf	96	121.000000	0.000000
mwmcf	97	121.000000	0.000000
mwmcf	98	121.000000	0.000000
mwmcf	99	121.000000	0.000000
raeke	0	728.000000	0.000000
raeke	1	728.000000	0.000000
raeke	2	728.000000	0.000000
raeke	3	728.000000	0.000000
raeke	4	728.000000	0.000000
raeke	5	728.000000	0.000000
raeke	6	728.000000	0.000000
raeke	7	728.000000	0.000000
raeke	8	728.000000	0.000000
raeke	9	728.000000	0.000000
raeke	10	728.000000	0.000000
raeke	11	728.000000	0.000000
raeke	12	728.000000	0.000000
raeke	13	728.000000	0.000000
raeke	14	728.000000	0.000000
raeke	15	728.000000	0.000000
raeke	16	728.000000	0.000000
raeke	17	728.000000	0.000000
raeke	18	728.000000	0.000000
raeke	19	728.000000	0.000000
raeke	20	728.000000	0.000000
raeke	21	728.000000	0.000000
raeke	22	728.000000	0.000000
raeke	23	728.000000	0.000000
raeke	24	728.000000	0.000000
raeke	25	728.000000	0.000000
raeke	26	728.000000	0.000000
raeke	27	728.000000	0.000000
raeke	28	728.000000	0.000000
raeke	29	728.000000	0.000000
raeke	30	728.000000	0.000000
raeke	31	728.000000	0.000000
raeke	32	728.000000	0.000000
raeke	33	728.000000	0.000000
raeke	34	728.000000	0.000000
raeke	35	728.000000	0.000000
raeke	36	728.000000	0.000000
raeke	37	728.000000	0.000000
raeke	38	728.000000	0.000000
raeke	39	728.000000	0.000000
raeke	40	728.000000	0.000000
raeke	41	728.000000	0.000000
raeke	42	728.000000	0.000000
raeke	43	728.000000	0.000000
raeke	44	728.000000	0.000000
raeke	45	728.000000	0.000000
raeke	46	728.000000	0.000000
raeke	47	728.000000	0.000000
raeke	48	728.000000	0.000000
raeke	49	728.000000	0.000000
raeke	50	728.000000	0.000000
raeke	51	728.000000	0.000000
raeke	52	728.000000	0.000000
raeke	53	728.000000	0.000000
raeke	54	728.000000	0.000000
raeke	55	728.000000	0.000000
raeke	56	728.000000	0.000000
raeke	57	728.000000	0.000000
raeke	58	728.000000	0.000000
raeke	59	728.000000	0.000000
raeke	60	728.000000	0.000000
raeke	61	728.000000	0.000000
raeke	62	728.000000	0.000000
raeke	63	728.000000	0.000000
raeke	64	728.000000	0.000000
raeke	65	728.000000	0.000000
raeke	66	728.000000	0.000000
raeke	67	728.000000	0.000000
raeke	68	728.000000	0.000000
raeke	69	728.000000	0.000000
raeke	70	728.000000	0.000000
raeke	71	728.000000	0.000000
raeke	72	728.000000	0.000000
raeke	73	728.000000	0.000000
raeke	74	728.000000	0.000000
raeke	75	728.000000	0.000000
raeke	76	728.000000	0.000000
raeke	77	728.000000	0.000000
raeke	78	728.000000	0.000000
raeke	79	728.000000	0.000000
raeke	80	728.000000	0.000000
raeke	81	728.000000	0.000000
raeke	82	728.000000	0.000000
raeke	83	728.000000	0.000000
raeke	84	728.000000	0.000000
raeke	85	728.000000	0.000000
raeke	86	728.000000	0.000000
raeke	87	728.000000	0.000000
raeke	88	728.000000	0.000000
raeke	89	728.000000	0.000000
raeke	90	728.000000	0.000000
raeke	91	728.000000	0.000000
raeke	92	728.000000	0.000000
raeke	93	728.000000	0.000000
raeke	94	728.000000	0.000000
raeke	95	728.000000	0.000000
raeke	96	728.000000	0.000000
raeke	97	728.000000	0.000000
raeke	98	728.000000	0.000000
raeke	99	728.000000	0.000000
semimcfecmp	0	138.000000	0.000000
semimcfecmp	1	138.000000	0.000000
semimcfecmp	2	138.000000	0.000000
semimcfecmp	3	138.000000	0.000000
semimcfecmp	4	138.000000	0.000000
semimcfecmp	5	138.000000	0.000000
semimcfecmp	6	138.000000	0.000000
semimcfecmp	7	138.000000	0.000000
semimcfecmp	8	138.000000	0.000000
semimcfecmp	9	138.000000	0.000000
semimcfecmp	10	138.000000	0.000000
semimcfecmp	11	138.000000	0.000000
semimcfecmp	12	138.000000	0.000000
semimcfecmp	13	138.000000	0.000000
semimcfecmp	14	138.000000	0.000000
semimcfecmp	15	138.000000	0.000000
semimcfecmp	16	138.000000	0.000000
semimcfecmp	17	138.000000	0.000000
semimcfecmp	18	138.000000	0.000000
semimcfecmp	19	138.000000	0.000000
semimcfecmp	20	138.000000	0.000000
semimcfecmp	21	138.000000	0.000000
semimcfecmp	22	138.000000	0.000000
