# solver	iter	edge-congestion
		(s13,s12) : 0.399138246104
		(s13,s14) : 0.221743470058
		(s13,s18) : 0.266092164069
		(s14,s9) : 0.332615205087
		(s14,s13) : 0.221743470058
		(s14,s19) : 0.110871735029
		(h3,s15) : 0.0232830643561
		(s15,h3) : 0.0232830643561
		(s15,s10) : 1.18632756481
		(s15,s16) : 1.1419788708
		(s15,s20) : 0.
		(s16,s11) : 1.78873065847
		(s16,s15) : 1.1419788708
		(s16,s17) : 0.999693477511
		(s16,s21) : 1.64644526518
		(s17,s12) : 1.30459074884
		(s17,s16) : 0.999693477511
		(s17,s18) : 0.266092164069
		(s17,s22) : 0.570989435399
		(s18,s13) : 0.266092164069
		(s18,s17) : 0.266092164069
		(s18,s19) : 0.0886973880231
		(s18,s23) : 0.0886973880231
		(s19,s14) : 0.110871735029
		(s19,s18) : 0.0886973880231
		(s19,s24) : 0.0221743470058
		(s20,s15) : 0.
		(s20,s21) : 0.
		(h4,s21) : 0.0232830643561
		(s21,h4) : 0.0232830643561
		(s21,s16) : 1.64644526518
		(s21,s20) : 0.
		(s21,s22) : 0.681861170428
		(s22,s17) : 0.570989435399
		(s22,s21) : 0.681861170428
		(s22,s23) : 0.110871735029
		(s23,s18) : 0.0886973880231
		(s23,s22) : 0.110871735029
		(s23,s24) : 0.0221743470058
		(s24,s19) : 0.0221743470058
		(s24,s23) : 0.0221743470058
ksp	0	
		(s0,s1) : 0.258700715067
		(s0,s5) : 0.
		(s1,s0) : 0.
		(s1,s2) : 1.03480286027
		(s1,s6) : 0.
		(h0,s2) : 0.015522042904
		(s2,h0) : 0.015522042904
		(s2,s1) : 0.
		(s2,s3) : 0.517401430135
		(s2,s7) : 1.5522042904
		(s3,s2) : 0.
		(s3,s4) : 0.776102145202
		(s3,s8) : 1.03480286027
		(h1,s4) : 0.015522042904
		(s4,h1) : 0.015522042904
		(s4,s3) : 1.03480286027
		(s4,s9) : 0.517401430135
		(s5,s0) : 0.258700715067
		(s5,s6) : 0.
		(s5,s10) : 0.258700715067
		(s6,s1) : 0.776102145202
		(s6,s5) : 0.258700715067
		(s6,s7) : 1.29350357534
		(s6,s11) : 1.29350357534
		(h2,s7) : 0.015522042904
		(s7,h2) : 0.015522042904
		(s7,s2) : 1.03480286027
		(s7,s6) : 1.5522042904
		(s7,s8) : 0.517401430135
		(s7,s12) : 2.58700715067
		(s8,s3) : 0.258700715067
		(s8,s7) : 1.03480286027
		(s8,s9) : 0.517401430135
		(s8,s13) : 0.517401430135
		(s9,s4) : 0.776102145202
		(s9,s8) : 0.517401430135
		(s9,s14) : 0.
		(s10,s5) : 0.258700715067
		(s10,s11) : 0.258700715067
		(s10,s15) : 1.03480286027
		(s11,s6) : 2.06960572054
		(s11,s10) : 0.776102145202
		(s11,s12) : 0.517401430135
		(s11,s16) : 1.81090500547
		(s12,s7) : 1.81090500547
		(s12,s11) : 1.29350357534
		(s12,s13) : 0.
		(s12,s17) : 1.29350357534
		(s13,s8) : 0.258700715067
		(s13,s12) : 0.
		(s13,s14) : 0.258700715067
		(s13,s18) : 0.517401430135
		(s14,s9) : 0.258700715067
		(s14,s13) : 0.
		(s14,s19) : 0.
		(h3,s15) : 0.0232830643561
		(s15,h3) : 0.0232830643561
		(s15,s10) : 0.517401430135
		(s15,s16) : 1.81090500547
		(s15,s20) : 0.
		(s16,s11) : 2.32830643561
		(s16,s15) : 1.29350357534
		(s16,s17) : 0.776102145202
		(s16,s21) : 1.29350357534
		(s17,s12) : 1.29350357534
		(s17,s16) : 0.776102145202
		(s17,s18) : 0.
		(s17,s22) : 0.776102145202
		(s18,s13) : 0.517401430135
		(s18,s17) : 0.258700715067
		(s18,s19) : 0.
		(s18,s23) : 0.258700715067
		(s19,s14) : 0.
		(s19,s18) : 0.
		(s19,s24) : 0.
		(s20,s15) : 0.
		(s20,s21) : 0.
		(h4,s21) : 0.0232830643561
		(s21,h4) : 0.0232830643561
		(s21,s16) : 1.29350357534
		(s21,s20) : 0.
		(s21,s22) : 1.03480286027
		(s22,s17) : 0.517401430135
		(s22,s21) : 1.03480286027
		(s22,s23) : 0.517401430135
		(s23,s18) : 0.517401430135
		(s23,s22) : 0.258700715067
		(s23,s24) : 0.
		(s24,s19) : 0.
		(s24,s23) : 0.
ksp	1	
		(s0,s1) : 0.258700715067
		(s0,s5) : 0.
		(s1,s0) : 0.
		(s1,s2) : 1.03480286027
		(s1,s6) : 0.
		(h0,s2) : 0.015522042904
		(s2,h0) : 0.015522042904
		(s2,s1) : 0.
		(s2,s3) : 0.517401430135
		(s2,s7) : 1.5522042904
		(s3,s2) : 0.
		(s3,s4) : 0.776102145202
		(s3,s8) : 1.03480286027
		(h1,s4) : 0.015522042904
		(s4,h1) : 0.015522042904
		(s4,s3) : 1.03480286027
		(s4,s9) : 0.517401430135
		(s5,s0) : 0.258700715067
		(s5,s6) : 0.
		(s5,s10) : 0.258700715067
		(s6,s1) : 0.776102145202
		(s6,s5) : 0.258700715067
		(s6,s7) : 1.29350357534
		(s6,s11) : 1.29350357534
		(h2,s7) : 0.015522042904
		(s7,h2) : 0.015522042904
		(s7,s2) : 1.03480286027
		(s7,s6) : 1.5522042904
		(s7,s8) : 0.517401430135
		(s7,s12) : 2.58700715067
		(s8,s3) : 0.258700715067
		(s8,s7) : 1.03480286027
		(s8,s9) : 0.517401430135
		(s8,s13) : 0.517401430135
		(s9,s4) : 0.776102145202
		(s9,s8) : 0.517401430135
		(s9,s14) : 0.
		(s10,s5) : 0.258700715067
		(s10,s11) : 0.258700715067
		(s10,s15) : 1.03480286027
		(s11,s6) : 2.06960572054
		(s11,s10) : 0.776102145202
		(s11,s12) : 0.517401430135
		(s11,s16) : 1.81090500547
		(s12,s7) : 1.81090500547
		(s12,s11) : 1.29350357534
		(s12,s13) : 0.
		(s12,s17) : 1.29350357534
		(s13,s8) : 0.258700715067
		(s13,s12) : 0.
		(s13,s14) : 0.258700715067
		(s13,s18) : 0.517401430135
		(s14,s9) : 0.258700715067
		(s14,s13) : 0.
		(s14,s19) : 0.
		(h3,s15) : 0.0232830643561
		(s15,h3) : 0.0232830643561
		(s15,s10) : 0.517401430135
		(s15,s16) : 1.81090500547
		(s15,s20) : 0.
		(s16,s11) : 2.32830643561
		(s16,s15) : 1.29350357534
		(s16,s17) : 0.776102145202
		(s16,s21) : 1.29350357534
		(s17,s12) : 1.29350357534
		(s17,s16) : 0.776102145202
		(s17,s18) : 0.
		(s17,s22) : 0.776102145202
		(s18,s13) : 0.517401430135
		(s18,s17) : 0.258700715067
		(s18,s19) : 0.
		(s18,s23) : 0.258700715067
		(s19,s14) : 0.
		(s19,s18) : 0.
		(s19,s24) : 0.
		(s20,s15) : 0.
		(s20,s21) : 0.
		(h4,s21) : 0.0232830643561
		(s21,h4) : 0.0232830643561
		(s21,s16) : 1.29350357534
		(s21,s20) : 0.
		(s21,s22) : 1.03480286027
		(s22,s17) : 0.517401430135
		(s22,s21) : 1.03480286027
		(s22,s23) : 0.517401430135
		(s23,s18) : 0.517401430135
		(s23,s22) : 0.258700715067
		(s23,s24) : 0.
		(s24,s19) : 0.
		(s24,s23) : 0.
mcf	0	
		(s0,s1) : 0.388051072601
		(s0,s5) : 0.388051072601
		(s1,s0) : 0.388051072601
		(s1,s2) : 1.1641532178
		(s1,s6) : 0.776102145202
		(h0,s2) : 0.015522042904
		(s2,h0) : 0.015522042904
		(s2,s1) : 0.776102145202
		(s2,s3) : 1.1641532178
		(s2,s7) : 1.1641532178
		(s3,s2) : 0.776102145202
		(s3,s4) : 1.1641532178
		(s3,s8) : 1.1641532178
		(h1,s4) : 0.015522042904
		(s4,h1) : 0.015522042904
		(s4,s3) : 0.776102145202
		(s4,s9) : 1.1641532178
		(s5,s0) : 0.388051072601
		(s5,s6) : 0.388051072601
		(s5,s10) : 0.776102145202
		(s6,s1) : 1.1641532178
		(s6,s5) : 0.388051072601
		(s6,s7) : 0.776102145202
		(s6,s11) : 1.1641532178
		(h2,s7) : 0.015522042904
		(s7,h2) : 0.015522042904
		(s7,s2) : 1.1641532178
		(s7,s6) : 1.1641532178
		(s7,s8) : 0.388051072601
		(s7,s12) : 1.1641532178
		(s8,s3) : 1.1641532178
		(s8,s7) : 0.776102145202
		(s8,s13) : 0.776102145202
		(s9,s4) : 0.776102145202
		(s9,s8) : 0.388051072601
		(s9,s14) : 1.1641532178
		(s10,s5) : 0.776102145202
		(s10,s11) : 0.776102145202
		(s10,s15) : 1.1641532178
		(s11,s6) : 1.1641532178
		(s11,s10) : 0.776102145202
		(s11,s12) : 0.776102145202
		(s11,s16) : 1.1641532178
		(s12,s7) : 1.1641532178
		(s12,s11) : 0.776102145202
		(s12,s13) : 0.388051072601
		(s12,s17) : 1.1641532178
		(s13,s8) : 0.776102145202
		(s13,s12) : 0.388051072601
		(s13,s18) : 0.388051072601
		(s14,s9) : 1.1641532178
		(s14,s19) : 1.1641532178
		(h3,s15) : 0.0232830643561
		(s15,h3) : 0.0232830643561
		(s15,s10) : 1.1641532178
		(s15,s16) : 1.1641532178
		(s15,s20) : 1.1641532178
		(s16,s11) : 1.1641532178
		(s16,s15) : 1.1641532178
		(s16,s17) : 1.1641532178
		(s16,s21) : 1.1641532178
		(s17,s12) : 1.1641532178
		(s17,s16) : 1.1641532178
		(s17,s22) : 0.388051072601
		(s18,s13) : 0.388051072601
		(s18,s17) : 0.388051072601
		(s18,s23) : 0.388051072601
		(s19,s14) : 1.1641532178
		(s19,s18) : 0.776102145202
		(s19,s24) : 0.388051072601
		(s20,s15) : 1.1641532178
		(s20,s21) : 1.1641532178
		(h4,s21) : 0.0232830643561
		(s21,h4) : 0.0232830643561
		(s21,s16) : 1.1641532178
		(s21,s20) : 1.1641532178
		(s21,s22) : 1.1641532178
		(s22,s21) : 1.1641532178
		(s22,s23) : 1.1641532178
		(s23,s22) : 0.776102145202
		(s23,s24) : 1.1641532178
		(s24,s19) : 1.1641532178
		(s24,s23) : 0.388051072601
mcf	1	
		(s0,s1) : 0.388051072601
		(s0,s5) : 0.388051072601
		(s1,s0) : 0.388051072601
		(s1,s2) : 1.1641532178
		(s1,s6) : 0.776102145202
		(h0,s2) : 0.015522042904
		(s2,h0) : 0.015522042904
		(s2,s1) : 0.776102145202
		(s2,s3) : 1.1641532178
		(s2,s7) : 1.1641532178
		(s3,s2) : 0.776102145202
		(s3,s4) : 1.1641532178
		(s3,s8) : 1.1641532178
		(h1,s4) : 0.015522042904
		(s4,h1) : 0.015522042904
		(s4,s3) : 0.776102145202
		(s4,s9) : 1.1641532178
		(s5,s0) : 0.388051072601
		(s5,s6) : 0.388051072601
		(s5,s10) : 0.776102145202
		(s6,s1) : 1.1641532178
		(s6,s5) : 0.388051072601
		(s6,s7) : 0.776102145202
		(s6,s11) : 1.1641532178
		(h2,s7) : 0.015522042904
		(s7,h2) : 0.015522042904
		(s7,s2) : 1.1641532178
		(s7,s6) : 1.1641532178
		(s7,s8) : 0.388051072601
		(s7,s12) : 1.1641532178
		(s8,s3) : 1.1641532178
		(s8,s7) : 0.776102145202
		(s8,s13) : 0.776102145202
		(s9,s4) : 0.776102145202
		(s9,s8) : 0.388051072601
		(s9,s14) : 1.1641532178
		(s10,s5) : 0.776102145202
		(s10,s11) : 0.776102145202
		(s10,s15) : 1.1641532178
		(s11,s6) : 1.1641532178
		(s11,s10) : 0.776102145202
		(s11,s12) : 0.776102145202
		(s11,s16) : 1.1641532178
		(s12,s7) : 1.1641532178
		(s12,s11) : 0.776102145202
		(s12,s13) : 0.388051072601
		(s12,s17) : 1.1641532178
		(s13,s8) : 0.776102145202
		(s13,s12) : 0.388051072601
		(s13,s18) : 0.388051072601
		(s14,s9) : 1.1641532178
		(s14,s19) : 1.1641532178
		(h3,s15) : 0.0232830643561
		(s15,h3) : 0.0232830643561
		(s15,s10) : 1.1641532178
		(s15,s16) : 1.1641532178
		(s15,s20) : 1.1641532178
		(s16,s11) : 1.1641532178
		(s16,s15) : 1.1641532178
		(s16,s17) : 1.1641532178
		(s16,s21) : 1.1641532178
		(s17,s12) : 1.1641532178
		(s17,s16) : 1.1641532178
		(s17,s22) : 0.388051072601
		(s18,s13) : 0.388051072601
		(s18,s17) : 0.388051072601
		(s18,s23) : 0.388051072601
		(s19,s14) : 1.1641532178
		(s19,s18) : 0.776102145202
		(s19,s24) : 0.388051072601
		(s20,s15) : 1.1641532178
		(s20,s21) : 1.1641532178
		(h4,s21) : 0.0232830643561
		(s21,h4) : 0.0232830643561
		(s21,s16) : 1.1641532178
		(s21,s20) : 1.1641532178
		(s21,s22) : 1.1641532178
		(s22,s21) : 1.1641532178
		(s22,s23) : 1.1641532178
		(s23,s22) : 0.776102145202
		(s23,s24) : 1.1641532178
		(s24,s19) : 1.1641532178
		(s24,s23) : 0.388051072601
mwmcf	0	
		(s0,s1) : 0.5
		(s0,s5) : 0.5
		(s1,s0) : 0.5
		(s1,s2) : 1.
		(s1,s6) : 0.5
		(h0,s2) : 0.015522042904
		(s2,h0) : 0.015522042904
		(s2,s1) : 1.
		(s2,s3) : 0.5
		(s2,s7) : 1.0522042904
		(s3,s2) : 0.5
		(s3,s4) : 0.818870957072
		(s3,s8) : 0.318870957072
		(h1,s4) : 0.015522042904
		(s4,h1) : 0.015522042904
		(s4,s3) : 0.818870957072
		(s4,s9) : 0.733333333333
		(s5,s0) : 0.5
		(s5,s6) : 0.568870957072
		(s5,s10) : 1.06887095707
		(s6,s1) : 0.5
		(s6,s5) : 0.568870957072
		(s6,s7) : 1.13774191414
		(s6,s11) : 1.06887095707
		(h2,s7) : 0.015522042904
		(s7,h2) : 0.015522042904
		(s7,s2) : 1.0522042904
		(s7,s6) : 1.13774191414
		(s7,s8) : 0.333333333333
		(s7,s12) : 1.8
		(s8,s3) : 0.318870957072
		(s8,s7) : 0.333333333333
		(s8,s9) : 0.333333333333
		(s8,s13) : 0.318870957072
		(s9,s4) : 0.733333333333
		(s9,s8) : 0.333333333333
		(s9,s14) : 0.4
		(s10,s5) : 1.06887095707
		(s10,s11) : 0.6
		(s10,s15) : 1.66887095707
		(s11,s6) : 1.06887095707
		(s11,s10) : 0.6
		(s11,s12) : 1.
		(s11,s16) : 1.46887095707
		(s12,s7) : 1.8
		(s12,s11) : 1.
		(s12,s13) : 0.2
		(s12,s17) : 1.
		(s13,s8) : 0.318870957072
		(s13,s12) : 0.2
		(s13,s14) : 0.4
		(s13,s18) : 0.518870957072
		(s14,s9) : 0.4
		(s14,s13) : 0.4
		(h3,s15) : 0.0232830643561
		(s15,h3) : 0.0232830643561
		(s15,s10) : 1.66887095707
		(s15,s16) : 0.659435478536
		(s15,s20) : 0.
		(s16,s11) : 1.46887095707
		(s16,s15) : 0.659435478536
		(s16,s17) : 0.659435478536
		(s16,s21) : 1.46887095707
		(s17,s12) : 1.
		(s17,s16) : 0.659435478536
		(s17,s18) : 0.159435478536
		(s17,s22) : 0.5
		(s18,s13) : 0.518870957072
		(s18,s17) : 0.159435478536
		(s18,s23) : 0.359435478536
		(s20,s15) : 0.
		(s20,s21) : 0.
		(h4,s21) : 0.0232830643561
		(s21,h4) : 0.0232830643561
		(s21,s16) : 1.46887095707
		(s21,s20) : 0.
		(s21,s22) : 0.859435478536
		(s22,s17) : 0.5
		(s22,s21) : 0.859435478536
		(s22,s23) : 0.359435478536
		(s23,s18) : 0.359435478536
		(s23,s22) : 0.359435478536
mwmcf	1	
		(s0,s1) : 0.5
		(s0,s5) : 0.5
		(s1,s0) : 0.5
		(s1,s2) : 1.
		(s1,s6) : 0.5
		(h0,s2) : 0.015522042904
		(s2,h0) : 0.015522042904
		(s2,s1) : 1.
		(s2,s3) : 0.5
		(s2,s7) : 1.0522042904
		(s3,s2) : 0.5
		(s3,s4) : 0.818870957072
		(s3,s8) : 0.318870957072
		(h1,s4) : 0.015522042904
		(s4,h1) : 0.015522042904
		(s4,s3) : 0.818870957072
		(s4,s9) : 0.733333333333
		(s5,s0) : 0.5
		(s5,s6) : 0.568870957072
		(s5,s10) : 1.06887095707
		(s6,s1) : 0.5
		(s6,s5) : 0.568870957072
		(s6,s7) : 1.13774191414
		(s6,s11) : 1.06887095707
		(h2,s7) : 0.015522042904
		(s7,h2) : 0.015522042904
		(s7,s2) : 1.0522042904
		(s7,s6) : 1.13774191414
		(s7,s8) : 0.333333333333
		(s7,s12) : 1.8
		(s8,s3) : 0.318870957072
		(s8,s7) : 0.333333333333
		(s8,s9) : 0.333333333333
		(s8,s13) : 0.318870957072
		(s9,s4) : 0.733333333333
		(s9,s8) : 0.333333333333
		(s9,s14) : 0.4
		(s10,s5) : 1.06887095707
		(s10,s11) : 0.6
		(s10,s15) : 1.66887095707
		(s11,s6) : 1.06887095707
		(s11,s10) : 0.6
		(s11,s12) : 1.
		(s11,s16) : 1.46887095707
		(s12,s7) : 1.8
		(s12,s11) : 1.
		(s12,s13) : 0.2
		(s12,s17) : 1.
		(s13,s8) : 0.318870957072
		(s13,s12) : 0.2
		(s13,s14) : 0.4
		(s13,s18) : 0.518870957072
		(s14,s9) : 0.4
		(s14,s13) : 0.4
		(h3,s15) : 0.0232830643561
		(s15,h3) : 0.0232830643561
		(s15,s10) : 1.66887095707
		(s15,s16) : 0.659435478536
		(s15,s20) : 0.
		(s16,s11) : 1.46887095707
		(s16,s15) : 0.659435478536
		(s16,s17) : 0.659435478536
		(s16,s21) : 1.46887095707
		(s17,s12) : 1.
		(s17,s16) : 0.659435478536
		(s17,s18) : 0.159435478536
		(s17,s22) : 0.5
		(s18,s13) : 0.518870957072
		(s18,s17) : 0.159435478536
		(s18,s23) : 0.359435478536
		(s20,s15) : 0.
		(s20,s21) : 0.
		(h4,s21) : 0.0232830643561
		(s21,h4) : 0.0232830643561
		(s21,s16) : 1.46887095707
		(s21,s20) : 0.
		(s21,s22) : 0.859435478536
		(s22,s17) : 0.5
		(s22,s21) : 0.859435478536
		(s22,s23) : 0.359435478536
		(s23,s18) : 0.359435478536
		(s23,s22) : 0.359435478536
raeke	0	
		(s0,s1) : 0.571340529227
		(s0,s5) : 0.713884623229
		(s1,s0) : 0.571340529227
		(s1,s2) : 1.07865263147
		(s1,s6) : 0.775067342342
		(h0,s2) : 0.0203080061328
		(s2,h0) : 0.0203080061328
		(s2,s1) : 1.07865263147
		(s2,s3) : 0.94723266822
		(s2,s7) : 0.987201928698
		(s3,s2) : 0.94723266822
		(s3,s4) : 0.948655522152
		(s3,s8) : 0.965341718274
		(h1,s4) : 0.0179020894827
		(s4,h1) : 0.0179020894827
		(s4,s3) : 0.948655522152
		(s4,s9) : 1.04463348744
		(s5,s0) : 0.713884623229
		(s5,s6) : 0.674562114538
		(s5,s10) : 1.03169845169
		(s6,s1) : 0.775067342342
		(s6,s5) : 0.674562114538
		(s6,s7) : 0.986684527267
		(s6,s11) : 1.00569902982
		(h2,s7) : 0.0202562659898
		(s7,h2) : 0.0202562659898
		(s7,s2) : 0.987201928698
		(s7,s6) : 0.986684527267
		(s7,s8) : 0.894587072703
		(s7,s12) : 1.00065436588
		(s8,s3) : 0.965341718274
		(s8,s7) : 0.894587072703
		(s8,s9) : 0.596046447515
		(s8,s13) : 0.966376521135
		(s9,s4) : 1.04463348744
		(s9,s8) : 0.596046447515
		(s9,s14) : 0.938566194265
		(s10,s5) : 1.03169845169
		(s10,s11) : 0.797056903123
		(s10,s15) : 1.2208086744
		(s11,s6) : 1.00569902982
		(s11,s10) : 0.797056903123
		(s11,s12) : 0.979699607961
		(s11,s16) : 1.08951806151
		(s12,s7) : 1.00065436588
		(s12,s11) : 0.979699607961
		(s12,s13) : 0.826419434283
		(s12,s17) : 0.924984406724
		(s13,s8) : 0.966376521135
		(s13,s12) : 0.826419434283
		(s13,s14) : 0.539779041988
		(s13,s18) : 0.865741942973
		(s14,s9) : 0.938566194265
		(s14,s13) : 0.539779041988
		(s14,s19) : 0.816330106395
		(h3,s15) : 0.0259994218643
		(s15,h3) : 0.0259994218643
		(s15,s10) : 1.2208086744
		(s15,s16) : 1.26465844561
		(s15,s20) : 1.2731955692
		(s16,s11) : 1.08951806151
		(s16,s15) : 1.26465844561
		(s16,s17) : 1.17346644355
		(s16,s21) : 1.23503721373
		(s17,s12) : 0.924984406724
		(s17,s16) : 1.17346644355
		(s17,s18) : 1.0009130666
		(s17,s22) : 0.708969309642
		(s18,s13) : 0.865741942973
		(s18,s17) : 1.0009130666
		(s18,s19) : 0.544176954144
		(s18,s23) : 0.631747146195
		(s19,s14) : 0.816330106395
		(s19,s18) : 0.544176954144
		(s19,s24) : 0.53602788162
		(s20,s15) : 1.2731955692
		(s20,s21) : 1.29880694
		(h4,s21) : 0.0268919393313
		(s21,h4) : 0.0268919393313
		(s21,s16) : 1.23503721373
		(s21,s20) : 1.29880694
		(s21,s22) : 1.32027909935
		(s22,s17) : 0.708969309642
		(s22,s21) : 1.32027909935
		(s22,s23) : 1.00246527089
		(s23,s18) : 0.631747146195
		(s23,s22) : 1.00246527089
		(s23,s24) : 0.561897953127
		(s24,s19) : 0.53602788162
		(s24,s23) : 0.561897953127
raeke	1	
		(s0,s1) : 0.571340529227
		(s0,s5) : 0.713884623229
		(s1,s0) : 0.571340529227
		(s1,s2) : 1.07865263147
		(s1,s6) : 0.775067342342
		(h0,s2) : 0.0203080061328
		(s2,h0) : 0.0203080061328
		(s2,s1) : 1.07865263147
		(s2,s3) : 0.94723266822
		(s2,s7) : 0.987201928698
		(s3,s2) : 0.94723266822
		(s3,s4) : 0.948655522152
		(s3,s8) : 0.965341718274
		(h1,s4) : 0.0179020894827
		(s4,h1) : 0.0179020894827
		(s4,s3) : 0.948655522152
		(s4,s9) : 1.04463348744
		(s5,s0) : 0.713884623229
		(s5,s6) : 0.674562114538
		(s5,s10) : 1.03169845169
		(s6,s1) : 0.775067342342
		(s6,s5) : 0.674562114538
		(s6,s7) : 0.986684527267
		(s6,s11) : 1.00569902982
		(h2,s7) : 0.0202562659898
		(s7,h2) : 0.0202562659898
		(s7,s2) : 0.987201928698
		(s7,s6) : 0.986684527267
		(s7,s8) : 0.894587072703
		(s7,s12) : 1.00065436588
		(s8,s3) : 0.965341718274
		(s8,s7) : 0.894587072703
		(s8,s9) : 0.596046447515
		(s8,s13) : 0.966376521135
		(s9,s4) : 1.04463348744
		(s9,s8) : 0.596046447515
		(s9,s14) : 0.938566194265
		(s10,s5) : 1.03169845169
		(s10,s11) : 0.797056903123
		(s10,s15) : 1.2208086744
		(s11,s6) : 1.00569902982
		(s11,s10) : 0.797056903123
		(s11,s12) : 0.979699607961
		(s11,s16) : 1.08951806151
		(s12,s7) : 1.00065436588
		(s12,s11) : 0.979699607961
		(s12,s13) : 0.826419434283
		(s12,s17) : 0.924984406724
		(s13,s8) : 0.966376521135
		(s13,s12) : 0.826419434283
		(s13,s14) : 0.539779041988
		(s13,s18) : 0.865741942973
		(s14,s9) : 0.938566194265
		(s14,s13) : 0.539779041988
		(s14,s19) : 0.816330106395
		(h3,s15) : 0.0259994218643
		(s15,h3) : 0.0259994218643
		(s15,s10) : 1.2208086744
		(s15,s16) : 1.26465844561
		(s15,s20) : 1.2731955692
		(s16,s11) : 1.08951806151
		(s16,s15) : 1.26465844561
		(s16,s17) : 1.17346644355
		(s16,s21) : 1.23503721373
		(s17,s12) : 0.924984406724
		(s17,s16) : 1.17346644355
		(s17,s18) : 1.0009130666
		(s17,s22) : 0.708969309642
		(s18,s13) : 0.865741942973
		(s18,s17) : 1.0009130666
		(s18,s19) : 0.544176954144
		(s18,s23) : 0.631747146195
		(s19,s14) : 0.816330106395
		(s19,s18) : 0.544176954144
		(s19,s24) : 0.53602788162
		(s20,s15) : 1.2731955692
		(s20,s21) : 1.29880694
		(h4,s21) : 0.0268919393313
		(s21,h4) : 0.0268919393313
		(s21,s16) : 1.23503721373
		(s21,s20) : 1.29880694
		(s21,s22) : 1.32027909935
		(s22,s17) : 0.708969309642
		(s22,s21) : 1.32027909935
		(s22,s23) : 1.00246527089
		(s23,s18) : 0.631747146195
		(s23,s22) : 1.00246527089
		(s23,s24) : 0.561897953127
		(s24,s19) : 0.53602788162
		(s24,s23) : 0.561897953127
semimcfecmp	0	
		(s0,s1) : 1.1641532178
		(s0,s5) : 0.776102145202
		(s1,s0) : 0.776102145202
		(s1,s2) : 1.1641532178
		(s1,s6) : 0.388051072601
		(h0,s2) : 0.015522042904
		(s2,h0) : 0.015522042904
		(s2,s1) : 1.1641532178
		(s2,s3) : 0.388051072601
		(s2,s7) : 0.388051072601
		(s3,s2) : 0.
		(s3,s4) : 0.388051072601
		(s3,s8) : 0.388051072601
		(h1,s4) : 0.015522042904
		(s4,h1) : 0.015522042904
		(s4,s3) : 0.388051072601
		(s4,s9) : 1.1641532178
		(s5,s0) : 1.1641532178
		(s5,s6) : 0.
		(s5,s10) : 1.1641532178
		(s6,s1) : 0.
		(s6,s5) : 0.388051072601
		(s6,s7) : 1.1641532178
		(s6,s11) : 1.1641532178
		(h2,s7) : 0.015522042904
		(s7,h2) : 0.015522042904
		(s7,s2) : 0.776102145202
		(s7,s6) : 1.1641532178
		(s7,s8) : 0.
		(s7,s12) : 1.1641532178
		(s8,s3) : 0.
		(s8,s7) : 0.388051072601
		(s8,s9) : 0.
		(s8,s13) : 0.
		(s9,s4) : 1.1641532178
		(s9,s8) : 0.
		(s9,s14) : 1.1641532178
		(s10,s5) : 1.1641532178
		(s10,s11) : 0.
		(s10,s15) : 1.1641532178
		(s11,s6) : 1.1641532178
		(s11,s10) : 0.
		(s11,s12) : 0.
		(s11,s16) : 1.1641532178
		(s12,s7) : 1.1641532178
		(s12,s11) : 0.
		(s12,s13) : 0.
		(s12,s17) : 1.1641532178
		(s13,s8) : 0.
		(s13,s12) : 0.
		(s13,s14) : 0.388051072601
		(s13,s18) : 0.
		(s14,s9) : 1.1641532178
		(s14,s13) : 0.
		(s14,s19) : 1.1641532178
		(h3,s15) : 0.0232830643561
		(s15,h3) : 0.0232830643561
		(s15,s10) : 1.1641532178
		(s15,s16) : 1.1641532178
		(s15,s20) : 0.
		(s16,s11) : 1.1641532178
		(s16,s15) : 1.1641532178
		(s16,s17) : 1.1641532178
		(s16,s21) : 1.1641532178
		(s17,s12) : 1.1641532178
		(s17,s16) : 1.1641532178
		(s17,s18) : 0.388051072601
		(s17,s22) : 0.388051072601
		(s18,s13) : 0.388051072601
		(s18,s17) : 0.388051072601
		(s18,s19) : 0.
		(s18,s23) : 0.
		(s19,s14) : 0.776102145202
		(s19,s18) : 0.388051072601
		(s19,s24) : 0.776102145202
		(s20,s15) : 0.
		(s20,s21) : 0.
		(h4,s21) : 0.0232830643561
		(s21,h4) : 0.0232830643561
		(s21,s16) : 1.1641532178
		(s21,s20) : 0.
		(s21,s22) : 1.1641532178
		(s22,s17) : 0.388051072601
		(s22,s21) : 1.1641532178
		(s22,s23) : 0.776102145202
		(s23,s18) : 0.
		(s23,s22) : 0.776102145202
		(s23,s24) : 0.776102145202
		(s24,s19) : 0.776102145202
		(s24,s23) : 0.776102145202
semimcfecmp	1	
		(s0,s1) : 1.1641532178
		(s0,s5) : 0.776102145202
		(s1,s0) : 0.776102145202
		(s1,s2) : 1.1641532178
		(s1,s6) : 0.388051072601
		(h0,s2) : 0.015522042904
		(s2,h0) : 0.015522042904
		(s2,s1) : 1.1641532178
		(s2,s3) : 0.388051072601
		(s2,s7) : 0.388051072601
		(s3,s2) : 0.
		(s3,s4) : 0.388051072601
		(s3,s8) : 0.388051072601
		(h1,s4) : 0.015522042904
		(s4,h1) : 0.015522042904
		(s4,s3) : 0.388051072601
		(s4,s9) : 1.1641532178
		(s5,s0) : 1.1641532178
		(s5,s6) : 0.
		(s5,s10) : 1.1641532178
		(s6,s1) : 0.
		(s6,s5) : 0.388051072601
		(s6,s7) : 1.1641532178
