#solver	iter	latency-throughput
		7. : 0.980430333625
		8. : 0.989743135109
		9. : 0.993747951221
		10. : 0.993747951221
semimcfksp	10	
		1. : 0.152456578477
		2. : 0.280390422969
		3. : 0.582300474525
		4. : 0.652705235104
		5. : 0.876187190878
		6. : 0.963862657646
		7. : 0.971461447076
		8. : 0.980772341986
		9. : 0.984521562848
		10. : 0.984521562848
semimcfksp	11	
		1. : 0.152535235856
		2. : 0.282334308614
		3. : 0.582229332936
		4. : 0.6605145911
		5. : 0.869155159777
		6. : 0.95664067381
		7. : 0.964082956074
		8. : 0.972721958454
		9. : 0.976455991412
		10. : 0.976455991412
semimcfksp	12	
		1. : 0.152349885894
		2. : 0.283529447702
		3. : 0.583854106418
		4. : 0.654401650971
		5. : 0.837100477071
		6. : 0.92411919915
		7. : 0.931952115784
		8. : 0.940559871296
		9. : 0.944275104108
		10. : 0.944275104108
semimcfksp	13	
		1. : 0.156521799357
		2. : 0.283183720405
		3. : 0.5818816298
		4. : 0.653110299638
		5. : 0.826682518981
		6. : 0.914702808832
		7. : 0.921618793829
		8. : 0.93025619276
		9. : 0.935406384413
		10. : 0.935406384413
semimcfksp	14	
		1. : 0.156123222387
		2. : 0.28626718325
		3. : 0.583856262425
		4. : 0.655642208789
		5. : 0.822340666525
		6. : 0.909228595436
		7. : 0.917044984195
		8. : 0.925757388468
		9. : 0.930835229787
		10. : 0.930835229787
semimcfksp	15	
		1. : 0.157132628635
		2. : 0.289555271767
		3. : 0.587780629922
		4. : 0.664609562402
		5. : 0.876477080156
		6. : 0.961793110875
		7. : 0.970002082259
		8. : 0.978593542347
		9. : 0.982612449475
		10. : 0.982612449475
semimcfksp	16	
		1. : 0.15682965268
		2. : 0.285832506789
		3. : 0.586508243701
		4. : 0.656389403049
		5. : 0.879060777456
		6. : 0.964769196958
		7. : 0.972374167679
		8. : 0.981012862344
		9. : 0.985065906694
		10. : 0.985065906694
semimcfksp	17	
		1. : 0.156804254124
		2. : 0.28588729164
		3. : 0.585235214261
		4. : 0.655092898664
		5. : 0.814057716526
		6. : 0.899565257535
		7. : 0.907175029306
		8. : 0.915819177614
		9. : 0.919874780668
		10. : 0.919874780668
semimcfksp	18	
		1. : 0.156530450395
		2. : 0.284093585579
		3. : 0.57937846849
		4. : 0.648990197981
		5. : 0.803396479906
		6. : 0.889380900689
		7. : 0.89662825308
		8. : 0.905502278084
		9. : 0.909587913277
		10. : 0.909587913277
semimcfksp	19	
		1. : 0.152746419744
		2. : 0.280873771526
		3. : 0.571511385354
		4. : 0.640838456299
		5. : 0.78866094044
		6. : 0.874551364366
		7. : 0.881847355448
		8. : 0.890804912355
		9. : 0.894929005957
		10. : 0.894929005957
semimcfksp	20	
		1. : 0.152388625089
		2. : 0.280320812825
		3. : 0.566686685529
		4. : 0.636134000983
		5. : 0.782200844989
		6. : 0.867997966239
		7. : 0.875333749498
		8. : 0.884279512502
		9. : 0.888391396864
		10. : 0.888391396864
semimcfksp	21	
		1. : 0.158477537088
		2. : 0.279853034054
		3. : 0.574970714876
		4. : 0.653014926441
		5. : 0.812904037575
		6. : 0.898247628532
		7. : 0.910846337011
		8. : 0.913001823588
		9. : 0.917060470569
		10. : 0.917060470569
semimcfksp	22	
		1. : 0.158181666912
		2. : 0.282205510465
		3. : 0.565094380101
		4. : 0.64293440399
		5. : 0.787284337397
		6. : 0.872385525872
		7. : 0.884897565708
		8. : 0.887060387175
		9. : 0.891112717659
		10. : 0.891112717659
semimcfksp	23	
		1. : 0.152883303732
		2. : 0.284512573219
		3. : 0.570235131791
		4. : 0.639554410476
		5. : 0.78031120359
		6. : 0.865581240748
		7. : 0.872888551935
		8. : 0.881528929462
		9. : 0.885592838404
		10. : 0.885592838404
semimcfmcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624503
		4. : 0.727223498553
		5. : 0.76100802013
		6. : 0.874674675636
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
semimcfmcf	1	
		1. : 0.159634747338
		2. : 0.39387528665
		3. : 0.627182575238
		4. : 0.721441591553
		5. : 0.756433904566
		6. : 0.870401352553
		7. : 0.978972373431
		8. : 0.992629075024
		9. : 1.
semimcfmcf	2	
		1. : 0.125559062032
		2. : 0.197434250721
		3. : 0.444749108852
		4. : 0.503914205813
		5. : 0.569292459845
		6. : 0.669184744901
		7. : 0.745563236625
		8. : 0.768427911186
		9. : 0.902172219642
semimcfmcf	3	
		1. : 0.124356380805
		2. : 0.194169838345
		3. : 0.441572139814
		4. : 0.504229539373
		5. : 0.576239553771
		6. : 0.676298228639
		7. : 0.75317066643
		8. : 0.779412159266
		9. : 0.98549071278
semimcfmcf	4	
		1. : 0.124896036234
		2. : 0.19556824314
		3. : 0.445231506211
		4. : 0.503537438507
		5. : 0.577413520531
		6. : 0.677376248523
		7. : 0.751159834368
		8. : 0.775753663136
		9. : 0.999066505025
		10. : 0.999957152887
semimcfmcf	5	
		1. : 0.121597597911
		2. : 0.189734173478
		3. : 0.43769523099
		4. : 0.496933611601
		5. : 0.574245218214
		6. : 0.67395880444
		7. : 0.748052341564
		8. : 0.775444386417
		9. : 0.998603441554
		10. : 0.999900321205
semimcfmcf	6	
		1. : 0.121250030201
		2. : 0.189040768565
		3. : 0.43484817502
		4. : 0.492728202863
		5. : 0.569879509275
		6. : 0.669173818092
		7. : 0.743353443398
		8. : 0.772238200177
		9. : 0.998556659811
		10. : 0.999865187469
semimcfmcf	7	
		1. : 0.120199690706
		2. : 0.187175763328
		3. : 0.435172623879
		4. : 0.491957757097
		5. : 0.56221249546
		6. : 0.662609571204
		7. : 0.742720258815
		8. : 0.77275639545
		9. : 0.999875953561
		10. : 1.00006066978
semimcfmcf	8	
		1. : 0.12139746745
		2. : 0.188052800085
		3. : 0.437123821895
		4. : 0.494274588753
		5. : 0.566004533761
		6. : 0.666886201
		7. : 0.746109703554
		8. : 0.774213040391
		9. : 1.0001025943
semimcfmcf	9	
		1. : 0.121470609484
		2. : 0.188607936728
		3. : 0.437057524333
		4. : 0.497791864866
		5. : 0.571422939733
		6. : 0.672483771667
		7. : 0.748186135997
		8. : 0.772802772733
		9. : 0.992843306862
		10. : 0.993739652086
semimcfmcf	10	
		1. : 0.122901948761
		2. : 0.189958571712
		3. : 0.440301973089
		4. : 0.499839555353
		5. : 0.5721619972
		6. : 0.672859309947
		7. : 0.74974113249
		8. : 0.774100952074
		9. : 0.984517563064
		10. : 0.984663761588
semimcfmcf	11	
		1. : 0.122823648435
		2. : 0.189175533043
		3. : 0.438154759476
		4. : 0.497089538322
		5. : 0.566430661979
		6. : 0.666132292427
		7. : 0.745075527256
		8. : 0.773875806655
		9. : 0.976300347889
semimcfmcf	12	
		1. : 0.121872966284
		2. : 0.191531733994
		3. : 0.440312729716
		4. : 0.497021133025
		5. : 0.56897505022
		6. : 0.669574902707
		7. : 0.746149652893
		8. : 0.775108070831
		9. : 0.944319517957
semimcfmcf	13	
		1. : 0.122253169651
		2. : 0.188562609404
		3. : 0.436126872252
		4. : 0.497203651775
		5. : 0.572636549615
		6. : 0.673346197102
		7. : 0.749765321445
		8. : 0.775567929695
		9. : 0.935401426653
semimcfmcf	14	
		1. : 0.120989307393
		2. : 0.192199609084
		3. : 0.4396151626
		4. : 0.497858994972
		5. : 0.574975420841
		6. : 0.675296661038
		7. : 0.750635848136
		8. : 0.776795380694
		9. : 0.930747774931
semimcfmcf	15	
		1. : 0.122722104214
		2. : 0.195016539805
		3. : 0.442478364294
		4. : 0.501880125092
		5. : 0.577443104419
		6. : 0.675282183768
		7. : 0.74905309332
		8. : 0.77637653643
		9. : 0.981729153687
		10. : 0.982698712258
semimcfmcf	16	
		1. : 0.122453331767
		2. : 0.192935046042
		3. : 0.441688272425
		4. : 0.497872871934
		5. : 0.573946920548
		6. : 0.672591111272
		7. : 0.746745504501
		8. : 0.774398906598
		9. : 0.983914378704
		10. : 0.985051348649
semimcfmcf	17	
		1. : 0.123456805537
		2. : 0.193534636772
		3. : 0.438509291376
		4. : 0.496366199913
		5. : 0.57225959697
		6. : 0.67043278077
		7. : 0.747267483501
		8. : 0.774934289972
		9. : 0.919753350029
		10. : 0.91991262631
semimcfmcf	18	
		1. : 0.122697048594
		2. : 0.189540515142
		3. : 0.435229840244
		4. : 0.49493860186
		5. : 0.570000628824
		6. : 0.667624582798
		7. : 0.743014920376
		8. : 0.768909612473
		9. : 0.909643980041
semimcfmcf	19	
		1. : 0.122840149445
		2. : 0.189110092314
		3. : 0.427369717615
		4. : 0.484266812391
		5. : 0.555608026221
		6. : 0.65594997062
		7. : 0.733699249522
		8. : 0.759710181169
		9. : 0.894926163816
semimcfmcf	20	
		1. : 0.122804629131
		2. : 0.190527133532
		3. : 0.426576559633
		4. : 0.483908413129
		5. : 0.555753192665
		6. : 0.655327089782
		7. : 0.73308797846
		8. : 0.759021905617
		9. : 0.888441857068
semimcfmcf	21	
		1. : 0.122356208989
		2. : 0.189039788678
		3. : 0.4373495686
		4. : 0.495440707105
		5. : 0.569111901257
		6. : 0.669172899451
		7. : 0.747056070988
		8. : 0.773050456059
		9. : 0.916985923954
semimcfmcf	22	
		1. : 0.122106980412
		2. : 0.187988968864
		3. : 0.427240629368
		4. : 0.486805183741
		5. : 0.556490292405
		6. : 0.657837434743
		7. : 0.738196954598
		8. : 0.764150884454
		9. : 0.890001480026
		10. : 0.890978963301
semimcfmcf	23	
		1. : 0.123017743121
		2. : 0.190027733301
		3. : 0.434482083204
		4. : 0.492212020482
		5. : 0.563287605438
		6. : 0.665290207192
		7. : 0.743657204178
		8. : 0.769685290492
		9. : 0.885610170476
		10. : 0.885769750318
semimcfraeke	0	
		1. : 0.148932596011
		2. : 0.508250887484
		3. : 0.798053815678
		4. : 0.873354968045
		5. : 0.926607270519
		6. : 0.983170984529
		7. : 1.
		8. : 1.
		9. : 1.
semimcfraeke	1	
		1. : 0.146222223217
		2. : 0.454610411813
		3. : 0.689915237991
		4. : 0.752918688145
		5. : 0.972091732369
		6. : 0.988908385382
		7. : 1.
		8. : 1.
		9. : 1.
semimcfraeke	2	
		1. : 0.159940715773
		2. : 0.294779017578
		3. : 0.583201402008
		4. : 0.63707787339
		5. : 0.791916292936
		6. : 0.877990728941
		7. : 0.893126402937
		8. : 0.903904010959
		9. : 0.914257651532
		10. : 0.914257651532
semimcfraeke	3	
		1. : 0.144615103015
		2. : 0.285284318288
		3. : 0.574021936866
		4. : 0.644031235002
		5. : 0.864006458015
		6. : 0.950418688308
		7. : 0.962283389616
		8. : 0.97865541425
		9. : 0.985097168215
		10. : 0.985097168215
semimcfraeke	4	
		1. : 0.167206535832
		2. : 0.299154728445
		3. : 0.593841904175
		4. : 0.64683533787
		5. : 0.86247098461
		6. : 0.952801401341
		7. : 0.977545830693
		8. : 0.983658599874
		9. : 0.995265809169
		10. : 1.00013051023
		11. : 1.00013051023
semimcfraeke	5	
		1. : 0.159114826953
		2. : 0.294651561699
		3. : 0.590208346847
		4. : 0.642613639323
		5. : 0.862972021387
		6. : 0.951581119231
		7. : 0.972453927767
		8. : 0.987905446152
		9. : 0.993875658047
		10. : 0.99982125556
		11. : 0.99982125556
semimcfraeke	6	
		1. : 0.158999182884
		2. : 0.295160319182
		3. : 0.589773256818
		4. : 0.64289573721
		5. : 0.87555499512
		6. : 0.959257668583
		7. : 0.97775651398
		8. : 0.992379860318
		9. : 0.999533037738
		10. : 1.00036020562
		11. : 1.00036020562
semimcfraeke	7	
		1. : 0.155338334114
		2. : 0.292276851712
		3. : 0.586467360363
		4. : 0.637097115227
		5. : 0.878755193724
		6. : 0.961015427187
		7. : 0.98159480282
		8. : 0.994857806834
		9. : 0.999980358092
		10. : 0.999980358092
semimcfraeke	8	
		1. : 0.157309301186
		2. : 0.295577986771
		3. : 0.591515100565
		4. : 0.642431477678
		5. : 0.869586990585
		6. : 0.958428226532
		7. : 0.981638994931
		8. : 0.987919790021
		9. : 0.999967224021
		10. : 0.999967224021
semimcfraeke	9	
		1. : 0.157065329634
		2. : 0.289571011747
		3. : 0.585686293461
		4. : 0.639067207999
		5. : 0.869186086547
		6. : 0.953485785438
		7. : 0.974999478114
		8. : 0.986496127654
		9. : 0.993748768039
		10. : 0.993748768039
semimcfraeke	10	
		1. : 0.158907149349
		2. : 0.290570717829
		3. : 0.591988352985
		4. : 0.651025949298
		5. : 0.863281833541
		6. : 0.950947559343
		7. : 0.977988013676
		8. : 0.981395625614
		9. : 0.984531432123
		10. : 0.984531432123
semimcfraeke	11	
		1. : 0.159737881963
		2. : 0.298060215766
		3. : 0.593504607971
		4. : 0.646162789921
		5. : 0.849806499001
		6. : 0.93292762805
		7. : 0.957849155584
		8. : 0.965796822261
		9. : 0.976440653422
		10. : 0.976440653422
semimcfraeke	12	
		1. : 0.156018271944
		2. : 0.291887587247
		3. : 0.58738508165
		4. : 0.640067746647
		5. : 0.821102614421
		6. : 0.899866177542
		7. : 0.925277314959
		8. : 0.938533467075
		9. : 0.944212270336
		10. : 0.944212270336
semimcfraeke	13	
		1. : 0.163451429253
		2. : 0.294095935711
		3. : 0.588250985253
		4. : 0.641479831846
		5. : 0.809437329081
		6. : 0.895188013474
		7. : 0.915949223304
		8. : 0.929240474007
		9. : 0.934538678363
		10. : 0.935517839316
		11. : 0.935517839316
semimcfraeke	14	
		1. : 0.163196033886
		2. : 0.300265347239
		3. : 0.586743369539
		4. : 0.647592527612
		5. : 0.806692262354
		6. : 0.898732045022
		7. : 0.912084122071
		8. : 0.929667750387
		9. : 0.930327869758
		10. : 0.930840968875
		11. : 0.930840968875
semimcfraeke	15	
		1. : 0.147361755539
		2. : 0.292315105239
		3. : 0.596758119942
		4. : 0.661606129445
		5. : 0.87376729459
		6. : 0.955543160419
		7. : 0.969542578105
		8. : 0.981045458655
		9. : 0.981045458655
		10. : 0.982430681454
		11. : 0.982430681454
semimcfraeke	16	
		1. : 0.163241922835
		2. : 0.297500192749
		3. : 0.594427385501
		4. : 0.643351108498
		5. : 0.862140097962
		6. : 0.941775714636
		7. : 0.96551990925
		8. : 0.973022109366
		9. : 0.984859060196
		10. : 0.98507692328
		11. : 0.98507692328
semimcfraeke	17	
		1. : 0.160308028896
		2. : 0.293316997342
		3. : 0.587475334466
		4. : 0.640110479942
		5. : 0.789837147312
		6. : 0.875123411143
		7. : 0.900199515102
		8. : 0.909469949826
		9. : 0.919742305284
		10. : 0.919742305284
		11. : 0.919742305284
semimcfraeke	18	
		1. : 0.147549358835
		2. : 0.300592296757
		3. : 0.601054874738
		4. : 0.66212178432
		5. : 0.80415801148
		6. : 0.889944261203
		7. : 0.8964397851
		8. : 0.905085831489
		9. : 0.910239234151
		10. : 0.910239234151
		11. : 0.910239234151
semimcfraeke	19	
		1. : 0.15581445431
		2. : 0.289368471466
		3. : 0.576879223236
		4. : 0.628752723382
		5. : 0.772782997996
		6. : 0.85505294913
		7. : 0.87658467553
		8. : 0.88920974203
		9. : 0.894436135045
		10. : 0.894436135045
semimcfraeke	20	
		1. : 0.1559640744
		2. : 0.288247652331
		3. : 0.570552548611
		4. : 0.622594054294
		5. : 0.767402095065
		6. : 0.848602542323
		7. : 0.868889517179
		8. : 0.879168364922
		9. : 0.884902609118
		10. : 0.888438829669
semimcfraeke	21	
		1. : 0.149077879776
		2. : 0.28345201883
		3. : 0.584417467252
		4. : 0.649339598528
		5. : 0.80946604068
		6. : 0.89288479877
		7. : 0.907260371294
		8. : 0.913579974899
		9. : 0.916793042745
		10. : 0.917361253323
semimcfraeke	22	
		1. : 0.15095534342
		2. : 0.289740395678
		3. : 0.573458393936
		4. : 0.631533944412
		5. : 0.769917355654
		6. : 0.857156047686
		7. : 0.87961039996
		8. : 0.881524015253
		9. : 0.887212102034
		10. : 0.89069710625
		11. : 0.89069710625
semimcfraeke	23	
		1. : 0.159886638666
		2. : 0.295058905964
		3. : 0.576513078279
		4. : 0.627978500954
		5. : 0.755487125079
		6. : 0.840050369348
		7. : 0.867015569184
		8. : 0.872876648139
		9. : 0.885017880279
		10. : 0.885586827531
		11. : 0.885586827531
semimcfvlb	0	
		1. : 0.144171955526
		2. : 0.453242189332
		3. : 0.780954315282
		4. : 0.847922036539
		5. : 0.975106644173
		6. : 0.985493479361
		7. : 0.995328763235
		8. : 1.
		9. : 1.
semimcfvlb	1	
		1. : 0.156715900386
		2. : 0.496637415933
		3. : 0.70924659844
		4. : 0.764901405131
		5. : 0.962128553193
		6. : 0.983822966665
		7. : 0.992591190985
		8. : 1.
		9. : 1.
semimcfvlb	2	
		1. : 0.148331610184
		2. : 0.294034845724
		3. : 0.577931802707
		4. : 0.662958972498
		5. : 0.810154114934
		6. : 0.892251735736
		7. : 0.905998360732
		8. : 0.910429613139
		9. : 0.913847301665
		10. : 0.913847301665
semimcfvlb	3	
		1. : 0.148232174866
		2. : 0.293912202238
		3. : 0.599903887685
		4. : 0.667401656205
		5. : 0.879893202761
		6. : 0.957842717965
		7. : 0.978502886353
		8. : 0.979751690431
		9. : 0.985531588266
		10. : 0.985531588266
		11. : 0.985531588266
semimcfvlb	4	
		1. : 0.15282553793
		2. : 0.304372882356
		3. : 0.593104451691
		4. : 0.655232922705
		5. : 0.891148717479
		6. : 0.975710020944
		7. : 0.993035336408
		8. : 0.993904650913
		9. : 0.999975367312
		10. : 0.999975367312
		11. : 1.00000924406
semimcfvlb	5	
		1. : 0.147593289271
		2. : 0.297577293002
		3. : 0.590498926196
		4. : 0.662524136357
		5. : 0.8974703027
		6. : 0.980890769916
		7. : 0.995013195917
		8. : 0.99731477435
		9. : 1.00005688094
		10. : 1.00005688094
semimcfvlb	6	
		1. : 0.147924251037
		2. : 0.298529337949
		3. : 0.578642334671
		4. : 0.650404792228
		5. : 0.891802906191
		6. : 0.98091617018
		7. : 0.994596549516
		8. : 0.998246792726
		9. : 0.999670040839
		10. : 0.999670040839
semimcfvlb	7	
		1. : 0.143307432557
		2. : 0.29515000863
		3. : 0.582631470985
		4. : 0.643883552596
		5. : 0.885858421722
		6. : 0.974058350205
		7. : 0.994199116499
		8. : 0.995412738722
		9. : 0.999898917175
		10. : 0.999898917175
semimcfvlb	8	
		1. : 0.147289333358
		2. : 0.295747865252
		3. : 0.590398312588
		4. : 0.660830652614
		5. : 0.885743375762
		6. : 0.975635798806
		7. : 0.987624638906
		8. : 0.993885373921
		9. : 0.996491419753
		10. : 1.00018698376
semimcfvlb	9	
		1. : 0.146034053513
		2. : 0.298562146764
		3. : 0.583430985024
		4. : 0.650132306411
		5. : 0.885163102762
		6. : 0.973275096297
		7. : 0.990592649216
		8. : 0.992076543977
		9. : 0.993255224639
		10. : 0.993698439463
semimcfvlb	10	
		1. : 0.144504449221
		2. : 0.28103948024
		3. : 0.580671357375
		4. : 0.648042873218
		5. : 0.888514831751
		6. : 0.970151607782
		7. : 0.983146504168
		8. : 0.983337932759
		9. : 0.983473688532
		10. : 0.984371765184
semimcfvlb	11	
		1. : 0.143947523198
		2. : 0.300044218009
		3. : 0.597218751088
		4. : 0.663779744132
		5. : 0.87213547595
		6. : 0.959521708756
		7. : 0.969812012956
		8. : 0.969812012956
		9. : 0.973428481369
		10. : 0.976788248146
semimcfvlb	12	
		1. : 0.144012345768
		2. : 0.289395902738
		3. : 0.582401839724
		4. : 0.668539812102
		5. : 0.835655474682
		6. : 0.929276850562
		7. : 0.940416280634
		8. : 0.943263756613
		9. : 0.943801427674
		10. : 0.944284422408
semimcfvlb	13	
		1. : 0.148369130143
		2. : 0.290167237052
		3. : 0.581141543902
		4. : 0.660564977007
		5. : 0.82773917373
		6. : 0.918769963578
		7. : 0.932407773124
		8. : 0.932977727708
		9. : 0.93522335727
		10. : 0.93522335727
semimcfvlb	14	
		1. : 0.150364649226
		2. : 0.297699853208
		3. : 0.588871994401
		4. : 0.658757542565
		5. : 0.811254240443
		6. : 0.908939862461
		7. : 0.926054258995
		8. : 0.927624884858
		9. : 0.930878825127
		10. : 0.930878825127
semimcfvlb	15	
		1. : 0.149196386268
		2. : 0.299936431524
		3. : 0.59103376495
		4. : 0.657403674569
		5. : 0.872637640833
		6. : 0.956727290274
		7. : 0.976249404382
		8. : 0.977521093478
		9. : 0.98279686323
		10. : 0.98279686323
semimcfvlb	16	
		1. : 0.148755255593
		2. : 0.304417593113
		3. : 0.595804770679
		4. : 0.656100431997
		5. : 0.880296767722
		6. : 0.965812126234
		7. : 0.979307051541
		8. : 0.980075316444
		9. : 0.985349194201
		10. : 0.985349194201
semimcfvlb	17	
		1. : 0.148798328589
		2. : 0.302577405831
		3. : 0.587033936871
		4. : 0.659980171723
		5. : 0.816129774458
		6. : 0.898796020046
		7. : 0.911367441301
		8. : 0.918258205125
		9. : 0.919927174573
		10. : 0.919927174573
semimcfvlb	18	
		1. : 0.149862228117
		2. : 0.301450785035
		3. : 0.592085565528
		4. : 0.658205271563
		5. : 0.810515360457
		6. : 0.894805591423
		7. : 0.902757340687
		8. : 0.909740699181
		9. : 0.909890501739
		10. : 0.909890501739
semimcfvlb	19	
		1. : 0.138386596826
		2. : 0.288995830109
		3. : 0.575078341975
		4. : 0.658095545642
		5. : 0.795133474024
		6. : 0.874546413905
		7. : 0.891140719223
		8. : 0.894626450208
		9. : 0.894667691144
		10. : 0.894667691144
semimcfvlb	20	
		1. : 0.145034115873
		2. : 0.298126873755
		3. : 0.583247093102
		4. : 0.647546155282
		5. : 0.784164717447
		6. : 0.868150845845
		7. : 0.88005378474
		8. : 0.886612630489
		9. : 0.888600346523
		10. : 0.888600346523
semimcfvlb	21	
		1. : 0.145313936575
		2. : 0.290777821883
		3. : 0.58195396422
		4. : 0.649405373589
		5. : 0.805088533622
		6. : 0.885892810022
		7. : 0.908193146637
		8. : 0.911181720248
		9. : 0.914988532494
		10. : 0.916965023002
semimcfvlb	22	
		1. : 0.157854814761
		2. : 0.300011243989
		3. : 0.577135471013
		4. : 0.651230668107
		5. : 0.782254011968
		6. : 0.868989732124
		7. : 0.885320131589
		8. : 0.888493856669
		9. : 0.891023903251
		10. : 0.891322210092
semimcfvlb	23	
		1. : 0.14584952665
		2. : 0.303247215821
		3. : 0.581888394742
		4. : 0.647713351065
		5. : 0.786748406324
		6. : 0.869284872916
		7. : 0.879515238513
		8. : 0.879964116776
		9. : 0.884089685556
		10. : 0.886029266295
		11. : 0.886029266295
spf	0	
		1. : 0.178406510936
		2. : 0.647752571109
		3. : 0.887069419925
		4. : 0.93912374185
		5. : 1.
spf	1	
		1. : 0.178757795664
		2. : 0.646273636836
		3. : 0.884881771424
		4. : 0.93922327362
		5. : 1.
spf	2	
		1. : 0.174733632032
		2. : 0.339696213175
		3. : 0.630672117571
		4. : 0.69456990386
		5. : 0.831491678484
		6. : 0.900632780102
spf	3	
		1. : 0.178630636578
		2. : 0.344657967062
		3. : 0.634496997442
		4. : 0.69922911846
		5. : 0.886277949702
		6. : 0.955107362615
spf	4	
		1. : 0.179430292648
		2. : 0.34261505349
		3. : 0.632702868549
		4. : 0.697806695166
		5. : 0.898460893673
		6. : 0.968084217575
spf	5	
		1. : 0.173923040264
		2. : 0.341330171934
		3. : 0.631748512359
		4. : 0.695647144849
		5. : 0.89840812366
		6. : 0.967996730592
spf	6	
		1. : 0.173795479963
		2. : 0.341926912752
		3. : 0.631490437133
		4. : 0.694885517006
		5. : 0.899157339351
		6. : 0.96801388868
spf	7	
		1. : 0.169846796824
		2. : 0.337661278441
		3. : 0.629496320401
		4. : 0.692139378525
		5. : 0.898209604168
		6. : 0.967810830606
spf	8	
		1. : 0.168697911017
		2. : 0.337453975385
		3. : 0.630288785074
		4. : 0.692669984678
		5. : 0.898382619922
		6. : 0.967915095027
spf	9	
		1. : 0.172021613571
		2. : 0.335806730911
		3. : 0.629093390998
		4. : 0.692140232682
		5. : 0.891474997224
		6. : 0.962120395681
spf	10	
		1. : 0.170931934885
		2. : 0.334497236148
		3. : 0.6291167505
		4. : 0.691887194391
		5. : 0.883298450984
		6. : 0.953806380688
spf	11	
		1. : 0.170493012485
		2. : 0.335725969078
		3. : 0.628951893673
		4. : 0.692623805653
		5. : 0.876411608342
		6. : 0.946633914011
spf	12	
		1. : 0.170221492753
		2. : 0.336779649631
		3. : 0.630057421681
		4. : 0.693591773118
		5. : 0.847396272326
		6. : 0.917785448505
spf	13	
		1. : 0.174643241306
		2. : 0.337930399066
		3. : 0.630028065919
		4. : 0.69434772077
		5. : 0.839875660444
		6. : 0.909647071632
spf	14	
		1. : 0.174109528329
		2. : 0.341109646702
		3. : 0.631774372534
		4. : 0.696904149085
		5. : 0.836223257685
		6. : 0.90577597613
spf	15	
		1. : 0.174860430862
		2. : 0.34344548575
		3. : 0.634585385502
		4. : 0.697740595145
		5. : 0.884704119214
		6. : 0.952686062271
spf	16	
		1. : 0.174692118391
		2. : 0.339255755353
		3. : 0.632737887509
		4. : 0.695809244522
		5. : 0.88609894243
		6. : 0.954658334694
spf	17	
		1. : 0.174609005257
		2. : 0.33923293574
		3. : 0.631602162602
		4. : 0.69462251886
		5. : 0.827320167402
		6. : 0.895700912767
spf	18	
		1. : 0.174614990907
		2. : 0.337795780948
		3. : 0.62655008934
		4. : 0.68897930118
		5. : 0.817797184796
		6. : 0.886187581417
spf	19	
		1. : 0.170904207802
		2. : 0.33379755807
		3. : 0.618101158648
		4. : 0.680427101781
		5. : 0.803592323328
		6. : 0.872626484191
spf	20	
		1. : 0.170492657624
		2. : 0.333322226755
		3. : 0.614373201122
		4. : 0.676802872438
		5. : 0.797829536387
		6. : 0.866659323933
spf	21	
		1. : 0.171644539397
		2. : 0.335678402527
		3. : 0.629336706077
		4. : 0.691700550368
		5. : 0.824708388932
		6. : 0.893063836166
spf	22	
		1. : 0.171786509579
		2. : 0.338398281198
		3. : 0.62036246172
		4. : 0.68244680087
		5. : 0.80135111113
		6. : 0.869600176379
spf	23	
		1. : 0.171359262515
		2. : 0.337906242912
		3. : 0.617982374182
		4. : 0.680037623701
		5. : 0.796076300053
		6. : 0.864520368869
vlb	0	
		1. : 0.141846380802
		2. : 0.487366428543
		3. : 0.716720033107
		4. : 0.851780049766
		5. : 0.979500151311
		6. : 0.995125035655
		7. : 0.997391167043
		8. : 0.997883926093
		9. : 0.999848922829
		10. : 1.
vlb	1	
		1. : 0.137417002908
		2. : 0.485660754434
		3. : 0.713889378653
		4. : 0.844849381839
		5. : 0.971049792334
		6. : 0.997393442085
		7. : 0.999834446373
		8. : 0.999884374556
		9. : 1.
vlb	2	
		1. : 0.141933966371
		2. : 0.265727310607
		3. : 0.51024858752
		4. : 0.601788724211
		5. : 0.794009290708
		6. : 0.861206360251
		7. : 0.881004771476
		8. : 0.904256778327
		9. : 0.90487129911
		10. : 0.906241571711
vlb	3	
		1. : 0.144072432878
		2. : 0.271498953006
		3. : 0.535967655605
		4. : 0.630669985698
		5. : 0.853823804515
		6. : 0.920322883012
		7. : 0.937066507332
		8. : 0.957968327453
		9. : 0.958696302421
		10. : 0.960120483991
vlb	4	
		1. : 0.146795985539
		2. : 0.270939305922
		3. : 0.545576980473
		4. : 0.635181602213
		5. : 0.858486191578
		6. : 0.927529689283
		7. : 0.943770751667
		8. : 0.970253647526
		9. : 0.970906903645
		10. : 0.972034467512
vlb	5	
		1. : 0.140910804182
		2. : 0.266749681507
		3. : 0.546611796634
		4. : 0.637638630481
		5. : 0.860256741636
		6. : 0.926445881422
		7. : 0.946868064516
		8. : 0.970962727497
		9. : 0.97167910735
		10. : 0.973074721682
vlb	6	
		1. : 0.142251595385
		2. : 0.270582639853
		3. : 0.553092149009
		4. : 0.645986316284
		5. : 0.863148835192
		6. : 0.927671793489
		7. : 0.943590550046
		8. : 0.97069416512
		9. : 0.97131358161
		10. : 0.97268597216
vlb	7	
		1. : 0.137753485251
		2. : 0.266819255067
		3. : 0.540924669013
		4. : 0.629955982999
